subj,session,feedType,trial,length_avg,length_sd,tarCat,respCat,idealCat,modelledCat_avg,modelledCat_sd,modelledCat_no_forget_avg,modelledCat_no_forget_sd
122104.00,5.00,1.00,40.00,21.97,0.51,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,41.00,30.00,0.48,-1.00,-1.00,-1.00,0.42,0.91,-0.78,0.63
122104.00,5.00,1.00,42.00,38.07,0.53,-1.00,-1.00,1.00,-0.14,1.00,1.00,0.00
122104.00,5.00,1.00,43.00,7.08,0.49,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,44.00,27.98,0.50,-1.00,1.00,-1.00,0.64,0.77,-1.00,0.00
122104.00,5.00,1.00,45.00,21.99,0.47,1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,46.00,47.10,0.53,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,47.00,11.98,0.44,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,48.00,33.96,0.50,-1.00,1.00,1.00,0.16,0.99,1.00,0.00
122104.00,5.00,1.00,49.00,33.10,0.47,1.00,-1.00,1.00,0.18,0.99,1.00,0.00
122104.00,5.00,1.00,50.00,27.93,0.44,-1.00,1.00,-1.00,0.68,0.74,-1.00,0.00
122104.00,5.00,1.00,51.00,22.99,0.57,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,52.00,26.06,0.44,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,53.00,35.94,0.48,-1.00,1.00,1.00,0.02,1.00,1.00,0.00
122104.00,5.00,1.00,54.00,29.02,0.48,-1.00,-1.00,-1.00,0.58,0.82,-1.00,0.00
122104.00,5.00,1.00,55.00,33.97,0.46,1.00,-1.00,1.00,0.06,1.00,1.00,0.00
122104.00,5.00,1.00,56.00,37.94,0.49,1.00,1.00,1.00,-0.14,1.00,1.00,0.00
122104.00,5.00,1.00,57.00,40.04,0.59,1.00,1.00,1.00,-0.30,0.96,1.00,0.00
122104.00,5.00,1.00,58.00,18.06,0.42,-1.00,-1.00,-1.00,0.92,0.39,-1.00,0.00
122104.00,5.00,1.00,59.00,11.03,0.52,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,60.00,28.01,0.49,1.00,1.00,-1.00,0.72,0.70,-1.00,0.00
122104.00,5.00,1.00,61.00,38.99,0.46,1.00,1.00,1.00,-0.22,0.98,1.00,0.00
122104.00,5.00,1.00,62.00,40.01,0.56,-1.00,1.00,1.00,-0.36,0.94,1.00,0.00
122104.00,5.00,1.00,63.00,23.06,0.58,1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,64.00,43.07,0.51,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,65.00,33.94,0.54,1.00,1.00,1.00,0.12,1.00,1.00,0.00
122104.00,5.00,1.00,66.00,30.98,0.51,1.00,1.00,1.00,0.30,0.96,0.60,0.80
122104.00,5.00,1.00,67.00,9.07,0.47,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,68.00,31.02,0.48,-1.00,1.00,1.00,0.30,0.96,0.66,0.76
122104.00,5.00,1.00,69.00,41.96,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,70.00,18.01,0.46,-1.00,1.00,-1.00,0.86,0.51,-1.00,0.00
122104.00,5.00,1.00,71.00,24.96,0.48,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,72.00,29.02,0.50,-1.00,-1.00,-1.00,0.54,0.85,-0.98,0.20
122104.00,5.00,1.00,73.00,38.98,0.53,1.00,-1.00,1.00,-0.24,0.98,1.00,0.00
122104.00,5.00,1.00,74.00,22.03,0.57,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122104.00,5.00,1.00,75.00,34.99,0.52,-1.00,1.00,1.00,0.08,1.00,1.00,0.00
122104.00,5.00,1.00,76.00,37.93,0.50,-1.00,-1.00,1.00,-0.16,0.99,1.00,0.00
122104.00,5.00,1.00,77.00,37.96,0.46,1.00,-1.00,1.00,-0.16,0.99,1.00,0.00
122104.00,5.00,1.00,78.00,27.00,0.50,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,79.00,33.05,0.61,1.00,1.00,1.00,0.24,0.98,1.00,0.00
122104.00,5.00,1.00,80.00,30.02,0.49,1.00,1.00,-1.00,0.36,0.94,-0.64,0.77
122104.00,5.00,1.00,81.00,25.02,0.47,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,82.00,17.07,0.50,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,83.00,14.97,0.51,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,84.00,23.89,0.53,1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,85.00,39.03,0.52,1.00,1.00,1.00,-0.24,0.98,1.00,0.00
122104.00,5.00,1.00,86.00,49.08,0.46,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,87.00,32.02,0.51,-1.00,-1.00,1.00,0.26,0.97,1.00,0.00
122104.00,5.00,1.00,88.00,20.92,0.57,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122104.00,5.00,1.00,89.00,53.06,0.49,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,90.00,24.03,0.47,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,91.00,25.03,0.49,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,92.00,28.01,0.46,1.00,-1.00,-1.00,0.68,0.74,-1.00,0.00
122104.00,5.00,1.00,93.00,36.91,0.48,-1.00,1.00,1.00,-0.04,1.00,1.00,0.00
122104.00,5.00,1.00,94.00,50.03,0.44,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,95.00,19.99,0.49,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122104.00,5.00,1.00,96.00,34.96,0.45,1.00,1.00,1.00,0.04,1.00,1.00,0.00
122104.00,5.00,1.00,97.00,47.08,0.49,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,98.00,32.93,0.50,1.00,-1.00,1.00,0.22,0.98,1.00,0.00
122104.00,5.00,1.00,99.00,25.91,0.49,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,100.00,45.98,0.43,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,101.00,32.05,0.54,1.00,1.00,1.00,0.26,0.97,1.00,0.00
122104.00,5.00,1.00,102.00,23.97,0.48,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,103.00,36.97,0.48,-1.00,1.00,1.00,-0.08,1.00,1.00,0.00
122104.00,5.00,1.00,104.00,45.93,0.54,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,105.00,46.00,0.50,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,106.00,8.00,0.49,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,107.00,33.04,0.54,-1.00,-1.00,1.00,0.26,0.97,1.00,0.00
122104.00,5.00,1.00,108.00,34.07,0.54,-1.00,-1.00,1.00,0.16,0.99,1.00,0.00
122104.00,5.00,1.00,109.00,40.96,0.50,1.00,1.00,1.00,-0.36,0.94,1.00,0.00
122104.00,5.00,1.00,110.00,51.09,0.54,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,111.00,27.00,0.51,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,112.00,35.01,0.54,-1.00,-1.00,1.00,0.06,1.00,1.00,0.00
122104.00,5.00,1.00,113.00,29.04,0.48,1.00,-1.00,-1.00,0.56,0.83,-1.00,0.00
122104.00,5.00,1.00,114.00,28.01,0.53,-1.00,1.00,-1.00,0.68,0.74,-1.00,0.00
122104.00,5.00,1.00,115.00,29.93,0.49,1.00,-1.00,-1.00,0.40,0.92,-0.76,0.65
122104.00,5.00,1.00,116.00,37.01,0.52,1.00,1.00,1.00,-0.04,1.00,1.00,0.00
122104.00,5.00,1.00,117.00,40.04,0.45,1.00,-1.00,1.00,-0.26,0.97,1.00,0.00
122104.00,5.00,1.00,118.00,46.99,0.57,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,119.00,32.98,0.52,-1.00,1.00,1.00,0.16,0.99,1.00,0.00
122104.00,5.00,1.00,120.00,17.01,0.53,-1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,121.00,5.98,0.49,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,122.00,17.95,0.48,1.00,-1.00,-1.00,0.82,0.58,-1.00,0.00
122104.00,5.00,1.00,123.00,28.95,0.46,1.00,1.00,-1.00,0.56,0.83,-1.00,0.00
122104.00,5.00,1.00,124.00,13.00,0.52,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,125.00,21.07,0.49,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122104.00,5.00,1.00,126.00,22.91,0.49,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,127.00,21.05,0.44,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122104.00,5.00,1.00,128.00,43.96,0.50,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,129.00,40.93,0.47,1.00,-1.00,1.00,-0.38,0.93,1.00,0.00
122104.00,5.00,1.00,130.00,29.07,0.55,-1.00,1.00,-1.00,0.52,0.86,-1.00,0.00
122104.00,5.00,1.00,131.00,27.00,0.48,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,132.00,51.93,0.51,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,133.00,15.01,0.53,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,134.00,20.03,0.49,1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122104.00,5.00,1.00,135.00,25.91,0.55,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,136.00,31.95,0.57,-1.00,-1.00,1.00,0.24,0.98,0.98,0.20
122104.00,5.00,1.00,137.00,30.91,0.43,1.00,-1.00,1.00,0.30,0.96,0.66,0.76
122104.00,5.00,1.00,138.00,40.10,0.49,1.00,-1.00,1.00,-0.28,0.96,1.00,0.00
122104.00,5.00,1.00,139.00,44.07,0.53,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,140.00,42.02,0.50,1.00,1.00,1.00,-0.40,0.92,1.00,0.00
122104.00,5.00,1.00,141.00,41.00,0.47,-1.00,1.00,1.00,-0.40,0.92,1.00,0.00
122104.00,5.00,1.00,142.00,21.94,0.52,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122104.00,5.00,1.00,143.00,31.98,0.51,1.00,-1.00,1.00,0.28,0.96,1.00,0.00
122104.00,5.00,1.00,144.00,27.03,0.51,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122104.00,5.00,1.00,145.00,38.03,0.45,1.00,1.00,1.00,-0.16,0.99,1.00,0.00
122104.00,5.00,1.00,146.00,53.89,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,147.00,28.99,0.47,1.00,-1.00,-1.00,0.56,0.83,-1.00,0.00
122104.00,5.00,1.00,148.00,18.97,0.53,-1.00,1.00,-1.00,0.88,0.48,-1.00,0.00
122104.00,5.00,1.00,149.00,29.98,0.52,-1.00,1.00,-1.00,0.40,0.92,-0.74,0.68
122104.00,5.00,1.00,150.00,29.99,0.57,1.00,-1.00,-1.00,0.42,0.91,-0.68,0.74
122104.00,5.00,1.00,151.00,13.95,0.48,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,152.00,34.07,0.55,1.00,-1.00,1.00,0.14,1.00,1.00,0.00
122104.00,5.00,1.00,153.00,55.00,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,154.00,45.00,0.59,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,155.00,30.03,0.50,-1.00,1.00,-1.00,0.44,0.90,-0.68,0.74
122104.00,5.00,1.00,156.00,26.05,0.45,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122104.00,5.00,1.00,157.00,34.95,0.54,1.00,-1.00,1.00,0.08,1.00,1.00,0.00
122104.00,5.00,1.00,158.00,42.05,0.47,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122104.00,5.00,1.00,159.00,36.06,0.53,1.00,-1.00,1.00,0.04,1.00,1.00,0.00
122104.00,5.00,1.00,160.00,38.97,0.54,-1.00,1.00,1.00,-0.20,0.98,1.00,0.00
122105.00,1.00,1.00,1.00,28.99,0.51,1.00,-1.00,-1.00,0.50,0.87,-1.00,0.00
122105.00,1.00,1.00,2.00,21.05,0.50,1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,3.00,40.10,0.47,1.00,-1.00,1.00,-0.28,0.96,1.00,0.00
122105.00,1.00,1.00,4.00,26.96,0.53,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,5.00,32.05,0.53,1.00,-1.00,1.00,0.28,0.96,1.00,0.00
122105.00,1.00,1.00,6.00,9.05,0.54,-1.00,-1.00,-1.00,0.84,0.55,-1.00,0.00
122105.00,1.00,1.00,7.00,32.94,0.55,1.00,1.00,1.00,0.24,0.98,1.00,0.00
122105.00,1.00,1.00,8.00,51.08,0.59,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,9.00,8.01,0.47,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,10.00,45.02,0.47,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,11.00,32.02,0.55,1.00,1.00,1.00,0.26,0.97,1.00,0.00
122105.00,1.00,1.00,12.00,31.01,0.52,1.00,1.00,1.00,0.28,0.96,0.64,0.77
122105.00,1.00,1.00,13.00,30.02,0.44,1.00,1.00,-1.00,0.32,0.95,-0.74,0.68
122105.00,1.00,1.00,14.00,34.03,0.46,-1.00,1.00,1.00,0.12,1.00,1.00,0.00
122105.00,1.00,1.00,15.00,47.00,0.49,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,16.00,13.01,0.49,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,17.00,42.99,0.57,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,18.00,28.02,0.54,-1.00,1.00,-1.00,0.66,0.76,-1.00,0.00
122105.00,1.00,1.00,19.00,17.96,0.53,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
122105.00,1.00,1.00,20.00,16.99,0.54,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,21.00,35.98,0.49,1.00,1.00,1.00,0.00,1.01,1.00,0.00
122105.00,1.00,1.00,22.00,14.99,0.48,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,23.00,37.04,0.43,1.00,-1.00,1.00,-0.08,1.00,1.00,0.00
122105.00,1.00,1.00,24.00,42.96,0.49,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,25.00,32.06,0.48,1.00,-1.00,1.00,0.26,0.97,0.98,0.20
122105.00,1.00,1.00,26.00,21.91,0.53,1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
122105.00,1.00,1.00,27.00,24.96,0.45,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,28.00,14.89,0.44,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,29.00,19.01,0.53,-1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
122105.00,1.00,1.00,30.00,15.93,0.44,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,31.00,32.98,0.49,-1.00,1.00,1.00,0.18,0.99,1.00,0.00
122105.00,1.00,1.00,32.00,45.96,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,33.00,35.00,0.52,1.00,1.00,1.00,0.06,1.00,1.00,0.00
122105.00,1.00,1.00,34.00,38.93,0.46,-1.00,1.00,1.00,-0.22,0.98,1.00,0.00
122105.00,1.00,1.00,35.00,33.06,0.50,1.00,1.00,1.00,0.26,0.97,1.00,0.00
122105.00,1.00,1.00,36.00,6.99,0.53,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,37.00,21.98,0.52,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,38.00,36.03,0.51,-1.00,-1.00,1.00,0.00,1.01,1.00,0.00
122105.00,1.00,1.00,39.00,22.95,0.51,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,40.00,43.04,0.53,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,41.00,28.10,0.49,-1.00,1.00,-1.00,0.66,0.76,-1.00,0.00
122105.00,1.00,1.00,42.00,38.92,0.46,1.00,-1.00,1.00,-0.20,0.98,1.00,0.00
122105.00,1.00,1.00,43.00,37.95,0.49,-1.00,1.00,1.00,-0.18,0.99,1.00,0.00
122105.00,1.00,1.00,44.00,50.00,0.52,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,45.00,34.02,0.48,-1.00,1.00,1.00,0.10,1.00,1.00,0.00
122105.00,1.00,1.00,46.00,21.08,0.50,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,47.00,32.08,0.48,-1.00,-1.00,1.00,0.28,0.96,1.00,0.00
122105.00,1.00,1.00,48.00,32.08,0.44,-1.00,-1.00,1.00,0.24,0.98,1.00,0.00
122105.00,1.00,1.00,49.00,30.99,0.50,-1.00,-1.00,1.00,0.30,0.96,0.62,0.79
122105.00,1.00,1.00,50.00,32.96,0.45,1.00,-1.00,1.00,0.20,0.98,1.00,0.00
122105.00,1.00,1.00,51.00,20.02,0.50,-1.00,1.00,-1.00,0.82,0.58,-1.00,0.00
122105.00,1.00,1.00,52.00,18.97,0.50,-1.00,-1.00,-1.00,0.84,0.55,-1.00,0.00
122105.00,1.00,1.00,53.00,54.04,0.55,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,54.00,21.96,0.50,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,55.00,29.08,0.46,-1.00,1.00,-1.00,0.56,0.83,-1.00,0.00
122105.00,1.00,1.00,56.00,37.00,0.50,1.00,-1.00,1.00,-0.06,1.00,1.00,0.00
122105.00,1.00,1.00,57.00,44.04,0.44,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,58.00,52.99,0.53,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,59.00,40.03,0.49,1.00,1.00,1.00,-0.32,0.95,1.00,0.00
122105.00,1.00,1.00,60.00,23.90,0.51,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,61.00,20.06,0.53,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,62.00,17.95,0.47,-1.00,-1.00,-1.00,0.88,0.48,-1.00,0.00
122105.00,1.00,1.00,63.00,43.96,0.47,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,64.00,29.99,0.49,-1.00,-1.00,-1.00,0.42,0.91,-0.76,0.65
122105.00,1.00,1.00,65.00,35.02,0.54,1.00,-1.00,1.00,0.04,1.00,1.00,0.00
122105.00,1.00,1.00,66.00,30.00,0.54,-1.00,1.00,-1.00,0.38,0.93,-0.72,0.70
122105.00,1.00,1.00,67.00,36.00,0.51,1.00,-1.00,1.00,-0.02,1.00,1.00,0.00
122105.00,1.00,1.00,68.00,21.01,0.49,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,69.00,10.88,0.53,-1.00,-1.00,-1.00,0.72,0.70,-1.00,0.00
122105.00,1.00,1.00,70.00,41.02,0.51,1.00,1.00,1.00,-0.38,0.93,1.00,0.00
122105.00,1.00,1.00,71.00,40.07,0.53,-1.00,1.00,1.00,-0.30,0.96,1.00,0.00
122105.00,1.00,1.00,72.00,12.00,0.49,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,73.00,38.99,0.50,-1.00,1.00,1.00,-0.18,0.99,1.00,0.00
122105.00,1.00,1.00,74.00,15.04,0.51,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,75.00,34.91,0.45,-1.00,1.00,1.00,0.08,1.00,1.00,0.00
122105.00,1.00,1.00,76.00,39.08,0.46,1.00,1.00,1.00,-0.22,0.98,1.00,0.00
122105.00,1.00,1.00,77.00,23.97,0.48,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,78.00,47.00,0.53,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,79.00,22.10,0.53,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122105.00,1.00,1.00,80.00,23.03,0.49,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,81.00,24.95,0.50,-1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,82.00,14.00,0.51,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,83.00,34.08,0.48,1.00,1.00,1.00,0.16,0.99,1.00,0.00
122105.00,1.00,1.00,84.00,29.03,0.43,1.00,-1.00,-1.00,0.52,0.86,-1.00,0.00
122105.00,1.00,1.00,85.00,49.04,0.51,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,86.00,23.09,0.53,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,87.00,21.96,0.53,1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,88.00,5.94,0.45,-1.00,-1.00,-1.00,0.78,0.63,-1.00,0.00
122105.00,1.00,1.00,89.00,42.04,0.45,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,90.00,44.98,0.50,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,91.00,55.00,0.49,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,92.00,20.99,0.51,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,93.00,45.15,0.48,1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,94.00,26.94,0.49,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,95.00,25.02,0.47,1.00,-1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,96.00,25.96,0.48,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,97.00,10.04,0.48,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,98.00,35.02,0.52,-1.00,1.00,1.00,0.06,1.00,1.00,0.00
122105.00,1.00,1.00,99.00,32.07,0.45,-1.00,-1.00,1.00,0.24,0.98,1.00,0.00
122105.00,1.00,1.00,100.00,25.93,0.55,-1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,101.00,16.03,0.49,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,102.00,18.96,0.49,1.00,-1.00,-1.00,0.90,0.44,-1.00,0.00
122105.00,1.00,1.00,103.00,23.99,0.52,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,104.00,20.05,0.47,1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,105.00,34.99,0.54,1.00,-1.00,1.00,0.10,1.00,1.00,0.00
122105.00,1.00,1.00,106.00,42.02,0.52,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,107.00,35.94,0.49,-1.00,1.00,1.00,0.00,1.01,1.00,0.00
122105.00,1.00,1.00,108.00,30.06,0.49,1.00,-1.00,-1.00,0.36,0.94,-0.68,0.74
122105.00,1.00,1.00,109.00,24.97,0.45,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,110.00,25.94,0.58,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,111.00,38.00,0.47,1.00,-1.00,1.00,-0.14,1.00,1.00,0.00
122105.00,1.00,1.00,112.00,37.01,0.48,1.00,1.00,1.00,-0.12,1.00,1.00,0.00
122105.00,1.00,1.00,113.00,26.97,0.51,1.00,-1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,114.00,37.97,0.51,1.00,1.00,1.00,-0.18,0.99,1.00,0.00
122105.00,1.00,1.00,115.00,27.96,0.53,1.00,1.00,-1.00,0.70,0.72,-1.00,0.00
122105.00,1.00,1.00,116.00,46.02,0.45,-1.00,-1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,117.00,27.94,0.52,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,118.00,26.99,0.52,-1.00,1.00,-1.00,0.76,0.65,-1.00,0.00
122105.00,1.00,1.00,119.00,41.00,0.49,-1.00,1.00,1.00,-0.36,0.94,1.00,0.00
122105.00,1.00,1.00,120.00,17.07,0.46,-1.00,1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,121.00,14.00,0.49,-1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,122.00,38.01,0.45,1.00,-1.00,1.00,-0.14,1.00,1.00,0.00
122105.00,1.00,1.00,123.00,36.01,0.50,1.00,1.00,1.00,0.02,1.00,1.00,0.00
122105.00,1.00,1.00,124.00,16.98,0.46,-1.00,-1.00,-1.00,0.80,0.60,-1.00,0.00
122105.00,1.00,1.00,125.00,42.01,0.49,-1.00,1.00,1.00,-0.42,0.91,1.00,0.00
122105.00,1.00,1.00,126.00,29.95,0.45,1.00,-1.00,-1.00,0.38,0.93,-0.84,0.55
122105.00,1.00,1.00,127.00,28.98,0.52,1.00,1.00,-1.00,0.54,0.85,-1.00,0.00
122105.00,1.00,1.00,128.00,26.05,0.50,1.00,1.00,-1.00,0.74,0.68,-1.00,0.00
122105.00,1.00,1.00,129.00,23.00,0.51,1.00,1.00,-1.00,0.78,0.63,-1.00,0.00
122105.00,1.00,1.00,130.00,43.97,0.47,1.00,1.00,1.00,-0.42,0.91,1.00,0.00
