subj,session,feedType,trial,length_avg,length_sd,tarCat,respCat,idealCat,modelledCat_avg,modelledCat_sd
122102.00,3.00,1.00,35.00,54.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,36.00,38.00,0.10,1.00,-1.00,1.00,-0.35,0.94
122102.00,3.00,1.00,37.00,21.00,0.10,1.00,-1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,38.00,43.00,0.10,1.00,1.00,1.00,-0.57,0.82
122102.00,3.00,1.00,39.00,32.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,40.00,36.00,0.10,-1.00,-1.00,1.00,-0.01,1.00
122102.00,3.00,1.00,41.00,8.00,0.10,-1.00,-1.00,-1.00,0.85,0.53
122102.00,3.00,1.00,42.00,29.99,0.10,1.00,1.00,-1.00,0.47,0.89
122102.00,3.00,1.00,43.00,24.00,0.10,1.00,-1.00,-1.00,0.70,0.71
122102.00,3.00,1.00,44.00,31.00,0.09,1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,45.00,25.00,0.10,1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,46.00,52.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,47.00,18.00,0.10,1.00,1.00,-1.00,0.69,0.73
122102.00,3.00,1.00,48.00,27.00,0.10,1.00,1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,49.00,34.01,0.10,-1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,50.00,35.00,0.10,1.00,-1.00,1.00,0.02,1.00
122102.00,3.00,1.00,51.00,22.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,52.00,6.00,0.10,-1.00,-1.00,-1.00,0.85,0.52
122102.00,3.00,1.00,53.00,23.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,54.00,46.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,55.00,39.00,0.10,1.00,-1.00,1.00,-0.51,0.86
122102.00,3.00,1.00,56.00,22.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,57.00,43.99,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,58.00,33.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,59.00,34.00,0.10,1.00,-1.00,1.00,0.02,1.00
122102.00,3.00,1.00,60.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,61.00,12.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,62.00,33.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,63.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,64.00,44.00,0.10,-1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,65.00,39.00,0.10,-1.00,-1.00,1.00,-0.51,0.86
122102.00,3.00,1.00,66.00,21.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,67.00,46.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,68.00,32.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,69.00,23.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,70.00,33.00,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,3.00,1.00,71.00,45.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,72.00,40.00,0.10,-1.00,-1.00,1.00,-0.55,0.83
122102.00,3.00,1.00,73.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,74.00,21.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,75.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,76.00,14.00,0.10,1.00,-1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,77.00,34.00,0.10,-1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,78.00,45.00,0.10,-1.00,-1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,79.00,51.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,80.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,81.00,34.99,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,82.00,17.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
122102.00,3.00,1.00,83.00,25.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,84.00,42.00,0.09,1.00,-1.00,1.00,-0.57,0.82
122102.00,3.00,1.00,85.00,49.99,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,86.00,32.00,0.09,1.00,-1.00,1.00,0.24,0.97
122102.00,3.00,1.00,87.00,39.99,0.10,1.00,1.00,1.00,-0.55,0.83
122102.00,3.00,1.00,88.00,37.00,0.10,-1.00,1.00,1.00,-0.09,1.00
122102.00,3.00,1.00,89.00,16.00,0.09,1.00,-1.00,-1.00,0.67,0.75
122102.00,3.00,1.00,90.00,38.00,0.10,-1.00,1.00,1.00,-0.35,0.94
122102.00,3.00,1.00,91.00,31.00,0.10,-1.00,-1.00,1.00,0.24,0.97
122102.00,3.00,1.00,92.00,36.00,0.10,1.00,1.00,1.00,-0.01,1.00
122102.00,3.00,1.00,93.00,17.99,0.10,-1.00,-1.00,-1.00,0.69,0.73
122102.00,3.00,1.00,94.00,42.00,0.10,-1.00,-1.00,1.00,-0.57,0.82
122102.00,3.00,1.00,95.00,48.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,96.00,43.00,0.10,-1.00,-1.00,1.00,-0.57,0.82
122102.00,3.00,1.00,97.00,43.99,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,98.00,25.00,0.10,1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,99.00,38.00,0.10,-1.00,1.00,1.00,-0.35,0.94
122102.00,3.00,1.00,100.00,24.00,0.10,1.00,-1.00,-1.00,0.70,0.71
122102.00,3.00,1.00,101.00,24.01,0.10,-1.00,1.00,-1.00,0.70,0.71
122102.00,3.00,1.00,102.00,22.99,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,103.00,40.00,0.10,1.00,-1.00,1.00,-0.55,0.83
122102.00,3.00,1.00,104.00,15.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,105.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,106.00,49.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,107.00,30.00,0.10,1.00,-1.00,-1.00,0.47,0.89
122102.00,3.00,1.00,108.00,43.00,0.10,1.00,1.00,1.00,-0.57,0.82
122102.00,3.00,1.00,109.00,45.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,110.00,17.00,0.10,-1.00,1.00,-1.00,0.67,0.75
122102.00,3.00,1.00,111.00,7.00,0.10,-1.00,-1.00,-1.00,0.85,0.52
122102.00,3.00,1.00,112.00,35.00,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,113.00,16.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
122102.00,3.00,1.00,114.00,11.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,115.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
122102.00,3.00,1.00,116.00,34.00,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,117.00,38.00,0.10,1.00,1.00,1.00,-0.35,0.94
122102.00,3.00,1.00,118.00,28.00,0.10,1.00,1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,119.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
122102.00,3.00,1.00,120.00,28.00,0.10,1.00,1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,121.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
122102.00,3.00,1.00,122.00,36.99,0.10,1.00,-1.00,1.00,-0.09,1.00
122102.00,3.00,1.00,123.00,25.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,124.00,26.00,0.10,-1.00,-1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,125.00,29.00,0.10,1.00,1.00,-1.00,0.50,0.87
122102.00,3.00,1.00,126.00,30.00,0.10,-1.00,-1.00,-1.00,0.47,0.89
122102.00,3.00,1.00,127.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,128.00,18.00,0.10,-1.00,-1.00,-1.00,0.69,0.73
122102.00,3.00,1.00,129.00,29.00,0.10,1.00,1.00,-1.00,0.50,0.87
122102.00,3.00,1.00,130.00,27.00,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,131.00,20.00,0.10,-1.00,-1.00,-1.00,0.73,0.68
122102.00,3.00,1.00,132.00,36.00,0.10,-1.00,1.00,1.00,-0.01,1.00
122102.00,3.00,1.00,133.00,15.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,134.00,47.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,135.00,47.00,0.10,-1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,136.00,14.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,137.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
122102.00,3.00,1.00,138.00,28.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
122102.00,3.00,1.00,139.00,19.00,0.10,1.00,1.00,-1.00,0.79,0.61
122102.00,3.00,1.00,140.00,38.00,0.10,1.00,-1.00,1.00,-0.35,0.94
122102.00,3.00,1.00,141.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
122102.00,3.00,1.00,142.00,47.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,143.00,55.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,144.00,30.00,0.10,1.00,-1.00,-1.00,0.47,0.89
122102.00,3.00,1.00,145.00,29.00,0.10,-1.00,1.00,-1.00,0.50,0.87
122102.00,3.00,1.00,146.00,16.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
122102.00,3.00,1.00,147.00,9.00,0.10,-1.00,-1.00,-1.00,0.68,0.73
122102.00,3.00,1.00,148.00,32.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,149.00,53.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,3.00,1.00,150.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,151.00,39.00,0.10,-1.00,-1.00,1.00,-0.51,0.86
122102.00,3.00,1.00,152.00,32.99,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,3.00,1.00,153.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,154.00,36.00,0.10,1.00,-1.00,1.00,-0.01,1.00
122102.00,3.00,1.00,155.00,21.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,3.00,1.00,156.00,29.00,0.10,-1.00,-1.00,-1.00,0.50,0.87
122102.00,3.00,1.00,157.00,10.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,3.00,1.00,158.00,39.00,0.10,1.00,-1.00,1.00,-0.51,0.86
122102.00,3.00,1.00,159.00,25.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,3.00,1.00,160.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
122102.00,4.00,1.00,1.00,25.00,0.11,1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,2.00,34.00,0.10,1.00,-1.00,1.00,0.02,1.00
122102.00,4.00,1.00,3.00,28.00,0.10,1.00,1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,4.00,37.00,0.10,-1.00,-1.00,1.00,-0.09,1.00
122102.00,4.00,1.00,5.00,27.99,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,6.00,15.00,0.10,1.00,-1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,7.00,15.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,8.00,43.00,0.09,1.00,-1.00,1.00,-0.57,0.82
122102.00,4.00,1.00,9.00,29.00,0.10,1.00,1.00,-1.00,0.50,0.87
122102.00,4.00,1.00,10.00,16.00,0.10,-1.00,1.00,-1.00,0.67,0.75
122102.00,4.00,1.00,11.00,30.00,0.10,-1.00,-1.00,-1.00,0.47,0.89
122102.00,4.00,1.00,12.00,27.00,0.10,1.00,1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,13.00,14.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,14.00,44.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,15.00,34.00,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,4.00,1.00,16.00,41.00,0.10,1.00,1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,17.00,30.00,0.10,1.00,-1.00,-1.00,0.47,0.89
122102.00,4.00,1.00,18.00,27.00,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,19.00,39.00,0.10,-1.00,-1.00,1.00,-0.51,0.86
122102.00,4.00,1.00,20.00,35.00,0.10,-1.00,-1.00,1.00,0.02,1.00
122102.00,4.00,1.00,21.00,38.00,0.10,1.00,-1.00,1.00,-0.35,0.94
122102.00,4.00,1.00,22.00,19.00,0.10,-1.00,1.00,-1.00,0.79,0.61
122102.00,4.00,1.00,23.00,25.00,0.10,1.00,-1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,24.00,29.01,0.10,1.00,1.00,-1.00,0.50,0.87
122102.00,4.00,1.00,25.00,20.00,0.10,1.00,-1.00,-1.00,0.73,0.68
122102.00,4.00,1.00,26.00,12.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,27.00,23.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,28.00,50.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,29.00,43.00,0.10,1.00,1.00,1.00,-0.57,0.82
122102.00,4.00,1.00,30.00,27.00,0.10,1.00,-1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,31.00,21.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,32.00,45.00,0.10,-1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,33.00,47.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,34.00,40.00,0.10,-1.00,-1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,35.00,33.00,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,36.00,28.00,0.10,1.00,-1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,37.00,17.00,0.10,1.00,1.00,-1.00,0.67,0.75
122102.00,4.00,1.00,38.00,33.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,39.00,38.00,0.10,1.00,-1.00,1.00,-0.35,0.94
122102.00,4.00,1.00,40.00,25.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,41.00,31.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,42.00,34.00,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,4.00,1.00,43.00,40.00,0.10,1.00,1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,44.00,35.00,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,4.00,1.00,45.00,17.00,0.10,-1.00,1.00,-1.00,0.67,0.75
122102.00,4.00,1.00,46.00,34.00,0.10,-1.00,-1.00,1.00,0.02,1.00
122102.00,4.00,1.00,47.00,16.00,0.10,1.00,-1.00,-1.00,0.67,0.75
122102.00,4.00,1.00,48.00,23.99,0.10,-1.00,-1.00,-1.00,0.70,0.71
122102.00,4.00,1.00,49.00,31.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,50.00,39.00,0.10,1.00,1.00,1.00,-0.51,0.86
122102.00,4.00,1.00,51.00,34.00,0.10,-1.00,1.00,1.00,0.02,1.00
122102.00,4.00,1.00,52.00,34.99,0.10,1.00,-1.00,1.00,0.02,1.00
122102.00,4.00,1.00,53.00,48.01,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,54.00,29.00,0.10,-1.00,1.00,-1.00,0.50,0.87
122102.00,4.00,1.00,55.00,44.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,56.00,46.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,57.00,19.00,0.10,-1.00,-1.00,-1.00,0.79,0.61
122102.00,4.00,1.00,58.00,32.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,59.00,20.99,0.10,-1.00,-1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,60.00,21.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,61.00,9.00,0.10,-1.00,-1.00,-1.00,0.68,0.73
122102.00,4.00,1.00,62.00,22.01,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,63.00,21.99,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,64.00,49.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,65.00,44.00,0.10,-1.00,-1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,66.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,67.00,9.99,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,68.00,30.00,0.10,-1.00,1.00,-1.00,0.47,0.89
122102.00,4.00,1.00,69.00,28.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,70.00,19.00,0.10,1.00,1.00,-1.00,0.79,0.61
122102.00,4.00,1.00,71.00,41.00,0.10,-1.00,1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,72.00,21.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,73.00,32.00,0.10,-1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,74.00,27.00,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,75.00,25.99,0.10,-1.00,-1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,76.00,32.00,0.10,1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,77.00,46.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,78.00,15.00,0.10,-1.00,1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,79.00,26.00,0.11,1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,80.00,52.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,81.00,5.99,0.10,-1.00,-1.00,-1.00,0.85,0.52
122102.00,4.00,1.00,82.00,40.00,0.10,1.00,1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,83.00,47.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,84.00,38.00,0.09,1.00,1.00,1.00,-0.35,0.94
122102.00,4.00,1.00,85.00,35.00,0.10,-1.00,1.00,1.00,0.02,1.00
122102.00,4.00,1.00,86.00,32.99,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,87.00,28.00,0.10,-1.00,1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,88.00,18.00,0.10,-1.00,-1.00,-1.00,0.69,0.73
122102.00,4.00,1.00,89.00,26.00,0.10,1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,90.00,11.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,91.00,36.00,0.10,1.00,1.00,1.00,-0.01,1.00
122102.00,4.00,1.00,92.00,43.00,0.10,-1.00,-1.00,1.00,-0.57,0.82
122102.00,4.00,1.00,93.00,20.00,0.10,-1.00,1.00,-1.00,0.73,0.68
122102.00,4.00,1.00,94.00,33.01,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,95.00,31.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,96.00,38.01,0.10,-1.00,-1.00,1.00,-0.35,0.94
122102.00,4.00,1.00,97.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
122102.00,4.00,1.00,98.00,41.00,0.10,1.00,1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,99.00,45.00,0.10,1.00,-1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,100.00,24.00,0.10,1.00,1.00,-1.00,0.70,0.71
122102.00,4.00,1.00,101.00,29.00,0.10,-1.00,-1.00,-1.00,0.50,0.87
122102.00,4.00,1.00,102.00,32.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,103.00,22.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,104.00,30.01,0.10,-1.00,1.00,-1.00,0.47,0.89
122102.00,4.00,1.00,105.00,14.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,106.00,42.00,0.10,1.00,1.00,1.00,-0.57,0.82
122102.00,4.00,1.00,107.00,23.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,108.00,23.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,109.00,32.00,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,110.00,22.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,111.00,24.00,0.10,1.00,1.00,-1.00,0.70,0.71
122102.00,4.00,1.00,112.00,30.00,0.10,1.00,1.00,-1.00,0.47,0.89
122102.00,4.00,1.00,113.00,18.00,0.10,-1.00,-1.00,-1.00,0.69,0.73
122102.00,4.00,1.00,114.00,26.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,115.00,13.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,4.00,1.00,116.00,46.00,0.10,-1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,117.00,29.00,0.10,-1.00,-1.00,-1.00,0.50,0.87
122102.00,4.00,1.00,118.00,36.00,0.10,-1.00,-1.00,1.00,-0.01,1.00
122102.00,4.00,1.00,119.00,20.00,0.10,-1.00,1.00,-1.00,0.73,0.68
122102.00,4.00,1.00,120.00,42.00,0.10,1.00,-1.00,1.00,-0.57,0.82
122102.00,4.00,1.00,121.00,22.00,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,122.00,7.00,0.10,-1.00,-1.00,-1.00,0.85,0.52
122102.00,4.00,1.00,123.00,38.99,0.10,-1.00,-1.00,1.00,-0.51,0.86
122102.00,4.00,1.00,124.00,31.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,125.00,45.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,126.00,24.00,0.10,-1.00,-1.00,-1.00,0.70,0.71
122102.00,4.00,1.00,127.00,18.00,0.10,1.00,1.00,-1.00,0.69,0.73
122102.00,4.00,1.00,128.00,38.00,0.10,-1.00,-1.00,1.00,-0.35,0.94
122102.00,4.00,1.00,129.00,42.00,0.10,-1.00,1.00,1.00,-0.57,0.82
122102.00,4.00,1.00,130.00,52.99,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,131.00,32.00,0.10,-1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,132.00,17.00,0.10,-1.00,1.00,-1.00,0.67,0.75
122102.00,4.00,1.00,133.00,36.00,0.10,1.00,1.00,1.00,-0.01,1.00
122102.00,4.00,1.00,134.00,55.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,135.00,54.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,136.00,51.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,137.00,39.00,0.10,1.00,-1.00,1.00,-0.51,0.86
122102.00,4.00,1.00,138.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
122102.00,4.00,1.00,139.00,33.00,0.10,-1.00,1.00,1.00,0.24,0.97
122102.00,4.00,1.00,140.00,39.00,0.10,1.00,1.00,1.00,-0.51,0.86
122102.00,4.00,1.00,141.00,40.00,0.10,1.00,1.00,1.00,-0.55,0.83
122102.00,4.00,1.00,142.00,47.00,0.10,-1.00,-1.00,1.00,-0.56,0.83
122102.00,4.00,1.00,143.00,31.00,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,144.00,35.00,0.10,1.00,1.00,1.00,0.02,1.00
122102.00,4.00,1.00,145.00,37.00,0.10,-1.00,1.00,1.00,-0.09,1.00
122102.00,4.00,1.00,146.00,31.00,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,4.00,1.00,147.00,25.00,0.10,-1.00,1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,148.00,30.00,0.10,1.00,-1.00,-1.00,0.47,0.89
122102.00,4.00,1.00,149.00,36.00,0.11,-1.00,1.00,1.00,-0.01,1.00
122102.00,4.00,1.00,150.00,25.01,0.10,-1.00,-1.00,-1.00,0.69,0.72
122102.00,4.00,1.00,151.00,37.00,0.10,1.00,1.00,1.00,-0.09,1.00
122102.00,4.00,1.00,152.00,8.00,0.10,-1.00,-1.00,-1.00,0.85,0.53
122102.00,4.00,1.00,153.00,36.00,0.10,1.00,1.00,1.00,-0.01,1.00
122102.00,4.00,1.00,154.00,22.99,0.10,1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,155.00,27.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
122102.00,4.00,1.00,156.00,24.00,0.10,-1.00,1.00,-1.00,0.70,0.71
122102.00,4.00,1.00,157.00,29.00,0.10,1.00,-1.00,-1.00,0.50,0.87
122102.00,4.00,1.00,158.00,23.00,0.10,-1.00,1.00,-1.00,0.71,0.70
122102.00,4.00,1.00,159.00,16.00,0.10,-1.00,-1.00,-1.00,0.67,0.75
122102.00,4.00,1.00,160.00,14.00,0.10,1.00,-1.00,-1.00,0.67,0.74
122102.00,5.00,1.00,1.00,16.00,0.10,-1.00,1.00,-1.00,0.67,0.75
122102.00,5.00,1.00,2.00,43.00,0.10,1.00,-1.00,1.00,-0.57,0.82
122102.00,5.00,1.00,3.00,20.01,0.10,-1.00,1.00,-1.00,0.73,0.68
122102.00,5.00,1.00,4.00,32.00,0.10,1.00,-1.00,1.00,0.24,0.97
122102.00,5.00,1.00,5.00,11.00,0.10,-1.00,-1.00,-1.00,0.67,0.74
122102.00,5.00,1.00,6.00,36.00,0.10,-1.00,1.00,1.00,-0.01,1.00
122102.00,5.00,1.00,7.00,21.00,0.10,-1.00,-1.00,-1.00,0.71,0.70
122102.00,5.00,1.00,8.00,23.99,0.10,-1.00,1.00,-1.00,0.70,0.71
122102.00,5.00,1.00,9.00,28.00,0.10,-1.00,-1.00,-1.00,0.72,0.69
122102.00,5.00,1.00,10.00,44.00,0.10,1.00,1.00,1.00,-0.56,0.83
122102.00,5.00,1.00,11.00,38.99,0.10,1.00,-1.00,1.00,-0.51,0.86
122102.00,5.00,1.00,12.00,25.01,0.10,1.00,1.00,-1.00,0.69,0.72
