subj	session	variance	catAss	ticks	feedType	phase	trial	length	tarCat	respSE	respRT	respACC	move
112101	3	1	1	2	1	1	153	51	D	A	218	0	13
112101	3	1	1	2	1	1	154	40	D	D	253	1	13
112101	3	1	1	2	1	1	155	10	A	D	355	0	13
112101	3	1	1	2	1	1	156	23	A	A	194	1	13
112101	3	1	1	2	1	1	157	35	A	D	276	0	13
112101	3	1	1	2	1	1	158	24	D	D	283	1	13
112101	3	1	1	2	1	1	159	20	A	D	354	0	13
112101	3	1	1	2	1	1	160	27	D	A	243	0	13
112101	4	1	1	2	1	1	1	41	D	A	272	0	13
112101	4	1	1	2	1	1	2	39	D	D	411	1	13
112101	4	1	1	2	1	1	3	43	D	D	227	1	13
112101	4	1	1	2	1	1	4	22	D	D	220	1	13
112101	4	1	1	2	1	1	5	48	D	D	234	1	13
112101	4	1	1	2	1	1	6	7	A	D	195	0	13
112101	4	1	1	2	1	1	7	19	D	A	211	0	13
112101	4	1	1	2	1	1	8	30	A	D	187	0	13
112101	4	1	1	2	1	1	9	28	D	D	219	1	13
112101	4	1	1	2	1	1	10	32	A	A	372	1	13
112101	4	1	1	2	1	1	11	41	D	D	195	1	13
112101	4	1	1	2	1	1	12	38	D	D	162	1	13
112101	4	1	1	2	1	1	13	28	D	D	388	1	13
112101	4	1	1	2	1	1	14	32	A	A	219	1	13
112101	4	1	1	2	1	1	15	55	D	D	210	1	13
112101	4	1	1	2	1	1	16	23	A	D	229	0	13
112101	4	1	1	2	1	1	17	49	D	D	363	1	13
112101	4	1	1	2	1	1	18	45	D	A	228	0	13
112101	4	1	1	2	1	1	19	36	A	D	2	0	13
112101	4	1	1	2	1	1	20	37	A	A	204	1	13
112101	4	1	1	2	1	1	21	27	D	A	275	0	13
112101	4	1	1	2	1	1	22	33	A	D	259	0	13
112101	4	1	1	2	1	1	23	17	A	A	355	1	13
112101	4	1	1	2	1	1	24	21	A	D	243	0	13
112101	4	1	1	2	1	1	25	12	A	D	180	0	13
112101	4	1	1	2	1	1	26	25	A	D	298	0	13
112101	4	1	1	2	1	1	27	14	A	A	499	1	13
112101	4	1	1	2	1	1	28	29	D	A	314	0	13
112101	4	1	1	2	1	1	29	6	A	D	517	0	13
112101	4	1	1	2	1	1	30	30	A	A	346	1	13
112101	4	1	1	2	1	1	31	47	D	A	412	0	13
112101	4	1	1	2	1	1	32	27	A	D	235	0	13
112101	4	1	1	2	1	1	33	29	D	A	379	0	13
112101	4	1	1	2	1	1	34	39	D	D	722	1	13
112101	4	1	1	2	1	1	35	44	D	D	284	1	13
112101	4	1	1	2	1	1	36	26	D	D	268	1	13
112101	4	1	1	2	1	1	37	23	D	D	298	1	13
112101	4	1	1	2	1	1	38	37	D	D	268	1	13
112101	4	1	1	2	1	1	39	42	D	A	243	0	13
112101	4	1	1	2	1	1	40	14	A	A	337	1	13
112101	4	1	1	2	1	1	41	16	D	D	284	1	13
112101	4	1	1	2	1	1	42	30	D	D	276	1	13
112101	4	1	1	2	1	1	43	46	D	A	251	0	13
112101	4	1	1	2	1	1	44	52	D	D	443	1	13
112101	4	1	1	2	1	1	45	24	A	D	244	0	13
112101	4	1	1	2	1	1	46	37	D	A	306	0	13
112101	4	1	1	2	1	1	47	22	A	D	324	0	13
112101	4	1	1	2	1	1	48	45	D	A	267	0	13
112101	4	1	1	2	1	1	49	24	A	D	468	0	13
112101	4	1	1	2	1	1	50	43	D	D	619	1	13
112101	4	1	1	2	1	1	51	47	D	D	395	1	13
112101	4	1	1	2	1	1	52	23	A	D	235	0	13
112101	4	1	1	2	1	1	53	26	A	A	426	1	13
112101	4	1	1	2	1	1	54	43	A	A	291	1	13
112101	4	1	1	2	1	1	55	28	A	A	243	1	13
112101	4	1	1	2	1	1	56	40	A	D	307	0	13
112101	4	1	1	2	1	1	57	27	A	A	243	1	13
112101	4	1	1	2	1	1	58	22	A	D	236	0	13
112101	4	1	1	2	1	1	59	40	D	D	251	1	13
112101	4	1	1	2	1	1	60	30	D	A	244	0	13
112101	4	1	1	2	1	1	61	47	A	D	642	0	13
112101	4	1	1	2	1	1	62	15	D	D	300	1	13
112101	4	1	1	2	1	1	63	24	D	A	234	0	13
112101	4	1	1	2	1	1	64	17	A	D	250	0	13
112101	4	1	1	2	1	1	65	34	D	D	237	1	13
112101	4	1	1	2	1	1	66	36	A	A	251	1	13
112101	4	1	1	2	1	1	67	34	D	D	170	1	13
112101	4	1	1	2	1	1	68	31	D	A	218	0	13
112101	4	1	1	2	1	1	69	29	A	D	411	0	13
112101	4	1	1	2	1	1	70	25	A	D	226	0	13
112101	4	1	1	2	1	1	71	15	A	D	194	0	13
112101	4	1	1	2	1	1	72	42	A	A	300	1	13
112101	4	1	1	2	1	1	73	31	D	A	251	0	13
112101	4	1	1	2	1	1	74	13	A	D	218	0	13
112101	4	1	1	2	1	1	75	38	D	A	372	0	13
112101	4	1	1	2	1	1	76	19	A	D	227	0	13
112101	4	1	1	2	1	1	77	41	A	D	282	0	13
112101	4	1	1	2	1	1	78	37	A	D	364	0	13
112101	4	1	1	2	1	1	79	35	D	D	316	1	13
112101	4	1	1	2	1	1	80	23	D	A	202	0	13
112101	4	1	1	2	1	1	81	24	D	A	252	0	13
112101	4	1	1	2	1	1	82	21	A	A	411	1	13
112101	4	1	1	2	1	1	83	35	A	A	236	1	13
112101	4	1	1	2	1	1	84	25	D	D	250	1	13
112101	4	1	1	2	1	1	85	19	A	D	260	0	13
112101	4	1	1	2	1	1	86	26	A	A	242	1	13
112101	4	1	1	2	1	1	87	16	A	A	189	1	13
112101	4	1	1	2	1	1	88	39	A	D	163	0	13
112101	4	1	1	2	1	1	89	27	A	A	171	1	13
112101	4	1	1	2	1	1	90	39	A	A	146	1	13
112101	4	1	1	2	1	1	91	34	A	A	365	1	13
112101	4	1	1	2	1	1	92	53	D	D	506	1	13
112101	4	1	1	2	1	1	93	21	A	A	292	1	13
112101	4	1	1	2	1	1	94	24	A	D	323	0	13
112101	4	1	1	2	1	1	95	29	A	A	202	1	13
112101	4	1	1	2	1	1	96	28	A	A	412	1	13
112101	4	1	1	2	1	1	97	33	D	A	196	0	13
112101	4	1	1	2	1	1	98	44	A	D	346	0	13
112101	4	1	1	2	1	1	99	46	A	A	212	1	13
112101	4	1	1	2	1	1	100	27	D	A	267	0	13
112101	4	1	1	2	1	1	101	29	A	D	290	0	13
112101	4	1	1	2	1	1	102	32	D	D	291	1	13
112101	4	1	1	2	1	1	103	38	D	A	202	0	13
112101	4	1	1	2	1	1	104	18	A	D	291	0	13
112101	4	1	1	2	1	1	105	22	D	A	285	0	13
112101	4	1	1	2	1	1	106	22	A	D	307	0	13
112101	4	1	1	2	1	1	107	36	D	D	226	1	13
112101	4	1	1	2	1	1	108	50	D	D	516	1	13
112101	4	1	1	2	1	1	109	15	A	D	258	0	13
112101	4	1	1	2	1	1	110	37	D	A	370	0	13
112101	4	1	1	2	1	1	111	34	D	D	227	1	13
112101	4	1	1	2	1	1	112	8	A	D	291	0	13
112101	4	1	1	2	1	1	113	20	D	A	652	0	13
112101	4	1	1	2	1	1	114	11	A	A	267	1	13
112101	4	1	1	2	1	1	115	32	A	D	259	0	13
112101	4	1	1	2	1	1	116	10	A	D	275	0	13
112101	4	1	1	2	1	1	117	16	A	A	259	1	13
112101	4	1	1	2	1	1	118	38	A	A	137	1	13
112101	4	1	1	2	1	1	119	26	D	A	205	0	13
112101	4	1	1	2	1	1	120	30	A	D	195	0	13
112101	4	1	1	2	1	1	121	38	A	A	227	1	13
112101	4	1	1	2	1	1	122	18	D	D	114	1	13
112101	4	1	1	2	1	1	123	36	D	D	180	1	13
112101	4	1	1	2	1	1	124	17	D	D	155	1	13
112101	4	1	1	2	1	1	125	9	A	D	197	0	13
112101	4	1	1	2	1	1	126	32	D	A	203	0	13
112101	4	1	1	2	1	1	127	31	A	A	284	1	13
112101	4	1	1	2	1	1	128	44	D	D	299	1	13
112101	4	1	1	2	1	1	129	26	A	D	290	0	13
112101	4	1	1	2	1	1	130	20	A	A	154	1	13
112101	4	1	1	2	1	1	131	46	D	A	244	0	13
112101	4	1	1	2	1	1	132	31	A	D	195	0	13
112101	4	1	1	2	1	1	133	51	D	D	226	1	13
112101	4	1	1	2	1	1	134	25	D	A	260	0	13
112101	4	1	1	2	1	1	135	18	A	D	219	0	13
112101	4	1	1	2	1	1	136	33	D	A	90	0	13
112101	4	1	1	2	1	1	137	31	D	D	202	1	13
112101	4	1	1	2	1	1	138	54	D	D	236	1	13
112101	4	1	1	2	1	1	139	28	A	D	244	0	13
112101	4	1	1	2	1	1	140	40	D	A	211	0	13
112101	4	1	1	2	1	1	141	32	D	D	90	1	13
112101	4	1	1	2	1	1	142	35	A	D	268	0	13
112101	4	1	1	2	1	1	143	25	A	A	235	1	13
112101	4	1	1	2	1	1	144	21	D	A	394	0	13
112101	4	1	1	2	1	1	145	42	D	D	236	1	13
112101	4	1	1	2	1	1	146	33	A	D	252	0	13
112101	4	1	1	2	1	1	147	31	A	D	531	0	13
112101	4	1	1	2	1	1	148	20	A	A	235	1	13
112101	4	1	1	2	1	1	149	35	D	D	195	1	13
112101	4	1	1	2	1	1	150	45	A	D	243	0	13
112101	4	1	1	2	1	1	151	14	D	A	260	0	13
112101	4	1	1	2	1	1	152	30	D	D	324	1	13
112101	4	1	1	2	1	1	153	29	D	D	210	1	13
112101	4	1	1	2	1	1	154	33	D	D	290	1	13
112101	4	1	1	2	1	1	155	35	D	D	243	1	13
112101	4	1	1	2	1	1	156	34	A	A	338	1	13
112101	4	1	1	2	1	1	157	36	D	A	244	0	13
112101	4	1	1	2	1	1	158	40	D	D	187	1	13
112101	4	1	1	2	1	1	159	23	A	D	427	0	13
112101	4	1	1	2	1	1	160	39	D	A	204	0	13
112101	5	1	1	2	1	1	1	45	A	D	465	0	13
112101	5	1	1	2	1	1	2	33	A	A	376	1	13
112101	5	1	1	2	1	1	3	31	A	A	259	1	13
112101	5	1	1	2	1	1	4	24	D	A	356	0	13
112101	5	1	1	2	1	1	5	36	D	D	99	1	13
112101	5	1	1	2	1	1	6	14	A	A	59	1	13
112101	5	1	1	2	1	1	7	38	D	D	179	1	13
112101	5	1	1	2	1	1	8	18	D	D	235	1	13
112101	5	1	1	2	1	1	9	29	A	A	203	1	13
112101	5	1	1	2	1	1	10	20	D	D	236	1	13
112101	5	1	1	2	1	1	11	33	D	D	316	1	13
112101	5	1	1	2	1	1	12	30	A	A	227	1	13
112101	5	1	1	2	1	1	13	27	D	A	227	0	13
112101	5	1	1	2	1	1	14	30	D	A	330	0	13
112101	5	1	1	2	1	1	15	25	A	D	171	0	13
112101	5	1	1	2	1	1	16	39	D	D	228	1	13
112101	5	1	1	2	1	1	17	29	A	A	403	1	13
112101	5	1	1	2	1	1	18	41	A	D	75	0	13
112101	5	1	1	2	1	1	19	21	A	D	124	0	13
112101	5	1	1	2	1	1	20	22	A	D	219	0	13
112101	5	1	1	2	1	1	21	10	A	A	267	1	13
112101	5	1	1	2	1	1	22	25	A	A	227	1	13
112101	5	1	1	2	1	1	23	21	D	A	204	0	13
112101	5	1	1	2	1	1	24	30	A	A	379	1	13
112101	5	1	1	2	1	1	25	39	D	D	179	1	13
112101	5	1	1	2	1	1	26	11	A	D	563	0	13
112101	5	1	1	2	1	1	27	25	D	A	138	0	13
112101	5	1	1	2	1	1	28	38	A	D	172	0	13
112101	5	1	1	2	1	1	29	33	A	A	308	1	13
112101	5	1	1	2	1	1	30	44	D	A	203	0	13
112101	5	1	1	2	1	1	31	37	D	D	211	1	13
112101	5	1	1	2	1	1	32	27	A	D	299	0	13
112101	5	1	1	2	1	1	33	45	D	D	243	1	13
112101	5	1	1	2	1	1	34	47	A	D	227	0	13
112101	5	1	1	2	1	1	35	36	D	D	172	1	13
112101	5	1	1	2	1	1	36	39	A	A	196	1	13
112101	5	1	1	2	1	1	37	17	A	D	220	0	13
112101	5	1	1	2	1	1	38	25	A	D	347	0	13
112101	5	1	1	2	1	1	39	16	A	A	235	1	13
112101	5	1	1	2	1	1	40	22	A	A	283	1	13
112101	5	1	1	2	1	1	41	53	D	A	291	0	13
112101	5	1	1	2	1	1	42	31	D	D	218	1	13
112101	5	1	1	2	1	1	43	52	D	D	452	1	13
112101	5	1	1	2	1	1	44	28	A	D	220	0	13
112101	5	1	1	2	1	1	45	34	A	A	243	1	13
112101	5	1	1	2	1	1	46	15	A	D	146	0	13
112101	5	1	1	2	1	1	47	45	D	A	251	0	13
112101	5	1	1	2	1	1	48	28	D	D	204	1	13
112101	5	1	1	2	1	1	49	34	D	D	251	1	13
112101	5	1	1	2	1	1	50	30	D	D	212	1	13
112101	5	1	1	2	1	1	51	42	A	A	107	1	13
112101	5	1	1	2	1	1	52	27	D	D	171	1	13
112101	5	1	1	2	1	1	53	15	A	D	251	0	13
112101	5	1	1	2	1	1	54	22	D	D	218	1	13
112101	5	1	1	2	1	1	55	28	D	D	188	1	13
112101	5	1	1	2	1	1	56	8	A	A	284	1	13
112101	5	1	1	2	1	1	57	40	D	A	236	0	13
112101	5	1	1	2	1	1	58	16	A	D	147	0	13
112101	5	1	1	2	1	1	59	37	A	D	195	0	13
112101	5	1	1	2	1	1	60	47	D	A	363	0	13
112101	5	1	1	2	1	1	61	43	D	D	203	1	13
112101	5	1	1	2	1	1	62	26	D	D	339	1	13
112101	5	1	1	2	1	1	63	36	D	D	308	1	13
112101	5	1	1	2	1	1	64	26	A	D	211	0	13
112101	5	1	1	2	1	1	65	42	D	A	267	0	13
112101	5	1	1	2	1	1	66	34	A	D	211	0	13
112101	5	1	1	2	1	1	67	55	D	A	195	0	13
112101	5	1	1	2	1	1	68	9	A	A	253	1	13
112101	5	1	1	2	1	1	69	25	D	A	291	0	13
112101	5	1	1	2	1	1	70	39	A	D	418	0	13
112101	5	1	1	2	1	1	71	23	A	A	259	1	13
112101	5	1	1	2	1	1	72	19	A	A	171	1	13
112101	5	1	1	2	1	1	73	36	A	A	259	1	13
112101	5	1	1	2	1	1	74	26	A	A	227	1	13
112101	5	1	1	2	1	1	75	28	A	D	204	0	13
112101	5	1	1	2	1	1	76	33	D	D	219	1	13
112101	5	1	1	2	1	1	77	40	D	A	251	0	13
112101	5	1	1	2	1	1	78	14	A	D	178	0	13
112101	5	1	1	2	1	1	79	38	D	A	219	0	13
112101	5	1	1	2	1	1	80	54	D	A	276	0	13
112101	5	1	1	2	1	1	81	19	A	A	283	1	13
112101	5	1	1	2	1	1	82	21	A	A	259	1	13
112101	5	1	1	2	1	1	83	12	A	A	300	1	13
112101	5	1	1	2	1	1	84	31	A	A	259	1	13
112101	5	1	1	2	1	1	85	37	A	A	196	1	13
112101	5	1	1	2	1	1	86	19	D	A	163	0	13
112101	5	1	1	2	1	1	87	38	D	A	290	0	13
112101	5	1	1	2	1	1	88	29	D	D	203	1	13
112101	5	1	1	2	1	1	89	37	D	A	187	0	13
112101	5	1	1	2	1	1	90	49	D	D	116	1	13
112101	5	1	1	2	1	1	91	24	A	D	205	0	13
112101	5	1	1	2	1	1	92	46	D	A	242	0	13
112101	5	1	1	2	1	1	93	17	A	D	195	0	13
112101	5	1	1	2	1	1	94	32	D	D	219	1	13
112101	5	1	1	2	1	1	95	47	D	D	339	1	13
112101	5	1	1	2	1	1	96	16	D	D	219	1	13
112101	5	1	1	2	1	1	97	38	A	D	252	0	13
112101	5	1	1	2	1	1	98	32	A	A	307	1	13
112101	5	1	1	2	1	1	99	27	A	A	203	1	13
112101	5	1	1	2	1	1	100	51	D	A	299	0	13
112101	5	1	1	2	1	1	101	23	D	D	282	1	13
112101	5	1	1	2	1	1	102	48	D	D	300	1	13
112101	5	1	1	2	1	1	103	20	A	A	316	1	13
112101	5	1	1	2	1	1	104	30	A	A	268	1	13
112101	5	1	1	2	1	1	105	21	A	D	491	0	13
112101	5	1	1	2	1	1	106	40	D	A	242	0	13
112101	5	1	1	2	1	1	107	23	D	D	418	1	13
112101	5	1	1	2	1	1	108	35	D	D	314	1	13
112101	5	1	1	2	1	1	109	33	D	D	604	1	13
112101	5	1	1	2	1	1	110	32	D	D	252	1	13
112101	5	1	1	2	1	1	111	32	D	D	348	1	13
112101	5	1	1	2	1	1	112	41	D	D	299	1	13
112101	5	1	1	2	1	1	113	41	D	D	299	1	13
112101	5	1	1	2	1	1	114	34	D	D	227	1	13
112101	5	1	1	2	1	1	115	18	A	D	299	0	13
112101	5	1	1	2	1	1	116	27	A	A	323	1	13
112101	5	1	1	2	1	1	117	17	D	A	356	0	13
112101	5	1	1	2	1	1	118	6	A	D	388	0	13
112101	5	1	1	2	1	1	119	29	D	D	227	1	13
112101	5	1	1	2	1	1	120	32	A	A	171	1	13
112101	5	1	1	2	1	1	121	35	A	A	219	1	13
112101	5	1	1	2	1	1	122	24	A	A	579	1	13
112101	5	1	1	2	1	1	123	31	D	D	253	1	13
112101	5	1	1	2	1	1	124	32	A	D	204	0	13
112101	5	1	1	2	1	1	125	40	A	A	475	1	13
112101	5	1	1	2	1	1	126	46	D	A	315	0	13
112101	5	1	1	2	1	1	127	39	D	D	459	1	13
112101	5	1	1	2	1	1	128	44	A	D	259	0	13
112101	5	1	1	2	1	1	129	7	A	A	307	1	13
112101	5	1	1	2	1	1	130	28	A	A	235	1	13
112101	5	1	1	2	1	1	131	35	D	A	508	0	13
112101	5	1	1	2	1	1	132	37	D	D	219	1	13
112101	5	1	1	2	1	1	133	22	D	D	315	1	13
112101	5	1	1	2	1	1	134	29	D	D	283	1	13
112101	5	1	1	2	1	1	135	36	A	D	330	0	13
112101	5	1	1	2	1	1	136	50	D	A	202	0	13
112101	5	1	1	2	1	1	137	43	D	D	212	1	13
112101	5	1	1	2	1	1	138	13	A	D	483	0	13
112101	5	1	1	2	1	1	139	29	A	A	236	1	13
112101	5	1	1	2	1	1	140	20	A	A	403	1	13
112101	5	1	1	2	1	1	141	35	A	D	259	0	13
112101	5	1	1	2	1	1	142	31	D	A	290	0	13
112101	5	1	1	2	1	1	143	30	D	D	251	1	13
112101	5	1	1	2	1	1	144	23	A	D	155	0	13
112101	5	1	1	2	1	1	145	24	D	A	364	0	13
112101	5	1	1	2	1	1	146	14	D	D	220	1	13
112101	5	1	1	2	1	1	147	35	D	D	315	1	13
112101	5	1	1	2	1	1	148	24	A	D	395	0	13
112101	5	1	1	2	1	1	149	23	A	A	273	1	13
112101	5	1	1	2	1	1	150	18	A	A	235	1	13
112101	5	1	1	2	1	1	151	26	A	A	332	1	13
112101	5	1	1	2	1	1	152	44	D	A	140	0	13
112101	5	1	1	2	1	1	153	34	D	D	299	1	13
112101	5	1	1	2	1	1	154	46	A	D	340	0	13
112101	5	1	1	2	1	1	155	15	D	A	307	0	13
112101	5	1	1	2	1	1	156	26	D	D	387	1	13
112101	5	1	1	2	1	1	157	22	A	D	225	0	13
112101	5	1	1	2	1	1	158	43	A	A	252	1	13
112101	5	1	1	2	1	1	159	31	A	A	196	1	13
112101	5	1	1	2	1	1	160	42	D	D	284	1	13
112102	1	1	1	2	1	1	1	23	A	A	1575	1	15
112102	1	1	1	2	1	1	2	26	A	D	987	0	15
112102	1	1	1	2	1	1	3	54	D	A	779	0	15
112102	1	1	1	2	1	1	4	35	A	A	955	1	15
112102	1	1	1	2	1	1	5	16	D	A	539	0	15
112102	1	1	1	2	1	1	6	32	D	A	747	0	15
112102	1	1	1	2	1	1	7	34	D	D	867	1	15
112102	1	1	1	2	1	1	8	14	A	A	595	1	15
112102	1	1	1	2	1	1	9	33	A	D	564	0	15
112102	1	1	1	2	1	1	10	49	D	D	627	1	15
112102	1	1	1	2	1	1	11	42	D	A	523	0	15
112102	1	1	1	2	1	1	12	22	A	A	570	1	15
112102	1	1	1	2	1	1	13	37	D	D	539	1	15
112102	1	1	1	2	1	1	14	40	D	D	538	1	15
112102	1	1	1	2	1	1	15	32	A	A	771	1	15
112102	1	1	1	2	1	1	16	31	D	A	627	0	15
112102	1	1	1	2	1	1	17	14	A	A	587	1	15
112102	1	1	1	2	1	1	18	33	A	D	731	0	15
112102	1	1	1	2	1	1	19	42	A	D	427	0	15
112102	1	1	1	2	1	1	20	17	A	A	642	1	15
112102	1	1	1	2	1	1	21	31	D	D	538	1	15
112102	1	1	1	2	1	1	22	22	D	A	556	0	15
112102	1	1	1	2	1	1	23	24	A	A	835	1	15
112102	1	1	1	2	1	1	24	44	A	D	506	0	15
112102	1	1	1	2	1	1	25	38	D	D	947	1	15
112102	1	1	1	2	1	1	26	39	D	D	683	1	15
112102	1	1	1	2	1	1	27	30	A	A	835	1	15
112102	1	1	1	2	1	1	28	20	A	A	707	1	15
112102	1	1	1	2	1	1	29	40	D	D	556	1	15
112102	1	1	1	2	1	1	30	20	A	A	547	1	15
112102	1	1	1	2	1	1	31	34	D	D	707	1	15
112102	1	1	1	2	1	1	32	39	A	D	731	0	15
112102	1	1	1	2	1	1	33	35	D	D	768	1	15
112102	1	1	1	2	1	1	34	10	A	A	523	1	15
112102	1	1	1	2	1	1	35	38	A	D	588	0	15
112102	1	1	1	2	1	1	36	52	D	D	763	1	15
112102	1	1	1	2	1	1	37	27	A	A	738	1	15
112102	1	1	1	2	1	1	38	26	A	A	851	1	15
112102	1	1	1	2	1	1	39	30	A	A	1011	1	15
112102	1	1	1	2	1	1	40	46	A	D	739	0	15
112102	1	1	1	2	1	1	41	32	D	A	835	0	15
112102	1	1	1	2	1	1	42	25	D	D	715	1	15
112102	1	1	1	2	1	1	43	18	A	D	939	0	15
112102	1	1	1	2	1	1	44	30	D	A	1099	0	15
112102	1	1	1	2	1	1	45	24	D	A	827	0	15
112102	1	1	1	2	1	1	46	38	D	D	1339	1	15
112102	1	1	1	2	1	1	47	28	A	A	1003	1	15
112102	1	1	1	2	1	1	48	8	A	A	796	1	15
112102	1	1	1	2	1	1	49	16	A	A	563	1	15
112102	1	1	1	2	1	1	50	41	A	D	778	0	15
112102	1	1	1	2	1	1	51	16	A	A	770	1	15
112102	1	1	1	2	1	1	52	38	A	A	1130	1	15
112102	1	1	1	2	1	1	53	37	D	A	795	0	15
112102	1	1	1	2	1	1	54	15	D	A	635	0	15
112102	1	1	1	2	1	1	55	47	D	A	1308	0	15
112102	1	1	1	2	1	1	56	31	A	A	923	1	15
112102	1	1	1	2	1	1	57	39	D	A	651	0	15
112102	1	1	1	2	1	1	58	23	A	A	986	1	15
112102	1	1	1	2	1	1	59	53	D	D	723	1	15
112102	1	1	1	2	1	1	60	32	A	A	492	1	15
112102	1	1	1	2	1	1	61	43	D	D	580	1	15
112102	1	1	1	2	1	1	62	47	A	D	707	0	15
112102	1	1	1	2	1	1	63	36	A	A	891	1	15
112102	1	1	1	2	1	1	64	18	A	A	827	1	15
112102	1	1	1	2	1	1	65	12	A	A	578	1	15
112102	1	1	1	2	1	1	66	29	D	A	643	0	15
112102	1	1	1	2	1	1	67	50	D	D	906	1	15
112102	1	1	1	2	1	1	68	40	A	D	915	0	15
112102	1	1	1	2	1	1	69	35	A	A	987	1	15
112102	1	1	1	2	1	1	70	37	A	A	770	1	15
112102	1	1	1	2	1	1	71	29	A	A	595	1	15
112102	1	1	1	2	1	1	72	21	A	A	451	1	15
112102	1	1	1	2	1	1	73	46	D	D	653	1	15
112102	1	1	1	2	1	1	74	28	A	A	923	1	15
112102	1	1	1	2	1	1	75	30	D	A	483	0	15
112102	1	1	1	2	1	1	76	42	D	D	779	1	15
112102	1	1	1	2	1	1	77	22	A	A	539	1	15
112102	1	1	1	2	1	1	78	23	D	A	467	0	15
112102	1	1	1	2	1	1	79	31	A	A	490	1	15
112102	1	1	1	2	1	1	80	14	D	A	452	0	15
112102	1	1	1	2	1	1	81	34	A	D	1370	0	15
112102	1	1	1	2	1	1	82	32	A	A	1139	1	15
112102	1	1	1	2	1	1	83	34	A	A	843	1	15
112102	1	1	1	2	1	1	84	55	D	D	827	1	15
112102	1	1	1	2	1	1	85	21	A	A	643	1	15
112102	1	1	1	2	1	1	86	31	D	A	556	0	15
112102	1	1	1	2	1	1	87	7	A	A	610	1	15
112102	1	1	1	2	1	1	88	15	A	A	539	1	15
112102	1	1	1	2	1	1	89	47	D	D	899	1	15
112102	1	1	1	2	1	1	90	45	D	D	499	1	15
112102	1	1	1	2	1	1	91	36	A	A	714	1	15
112102	1	1	1	2	1	1	92	29	A	A	635	1	15
112102	1	1	1	2	1	1	93	41	D	A	404	0	15
112102	1	1	1	2	1	1	94	24	D	A	515	0	15
112102	1	1	1	2	1	1	95	27	A	A	555	1	15
112102	1	1	1	2	1	1	96	21	D	A	578	0	15
112102	1	1	1	2	1	1	97	29	D	A	459	0	15
112102	1	1	1	2	1	1	98	30	D	D	426	1	15
112102	1	1	1	2	1	1	99	46	D	D	659	1	15
112102	1	1	1	2	1	1	100	45	D	D	1100	1	15
112102	1	1	1	2	1	1	101	37	D	A	1043	0	15
112102	1	1	1	2	1	1	102	9	A	A	499	1	15
112102	1	1	1	2	1	1	103	40	D	D	675	1	15
112102	1	1	1	2	1	1	104	23	A	A	499	1	15
112102	1	1	1	2	1	1	105	39	A	D	811	0	15
112102	1	1	1	2	1	1	106	22	A	A	490	1	15
112102	1	1	1	2	1	1	107	19	D	A	460	0	15
112102	1	1	1	2	1	1	108	45	A	D	499	0	15
112102	1	1	1	2	1	1	109	29	D	A	947	0	15
112102	1	1	1	2	1	1	110	19	A	A	987	1	15
112102	1	1	1	2	1	1	111	25	A	A	906	1	15
112102	1	1	1	2	1	1	112	27	D	A	627	0	15
112102	1	1	1	2	1	1	113	25	A	D	794	0	15
112102	1	1	1	2	1	1	114	22	D	A	611	0	15
112102	1	1	1	2	1	1	115	13	A	A	507	1	15
112102	1	1	1	2	1	1	116	36	D	A	778	0	15
112102	1	1	1	2	1	1	117	26	A	A	699	1	15
112102	1	1	1	2	1	1	118	39	D	A	939	0	15
112102	1	1	1	2	1	1	119	21	A	A	531	1	15
112102	1	1	1	2	1	1	120	33	D	A	868	0	15
112102	1	1	1	2	1	1	121	25	D	A	899	0	15
112102	1	1	1	2	1	1	122	35	D	A	787	0	15
112102	1	1	1	2	1	1	123	17	D	A	899	0	15
112102	1	1	1	2	1	1	124	44	D	D	779	1	15
112102	1	1	1	2	1	1	125	11	A	A	627	1	15
112102	1	1	1	2	1	1	126	44	D	D	995	1	15
112102	1	1	1	2	1	1	127	33	D	A	1092	0	15
112102	1	1	1	2	1	1	128	27	D	A	555	0	15
112102	1	1	1	2	1	1	129	33	D	D	419	1	15
112102	1	1	1	2	1	1	130	15	A	A	497	1	15
112102	1	1	1	2	1	1	131	20	D	A	595	0	15
112102	1	1	1	2	1	1	132	29	A	A	907	1	15
112102	1	1	1	2	1	1	133	43	D	D	715	1	15
112102	1	1	1	2	1	1	134	6	A	A	755	1	15
112102	1	1	1	2	1	1	135	48	D	D	602	1	15
112102	1	1	1	2	1	1	136	32	D	D	1051	1	15
112102	1	1	1	2	1	1	137	38	D	A	763	0	15
112102	1	1	1	2	1	1	138	34	D	A	763	0	15
112102	1	1	1	2	1	1	139	26	D	A	627	0	15
112102	1	1	1	2	1	1	140	37	A	D	843	0	15
112102	1	1	1	2	1	1	141	28	D	A	851	0	15
112102	1	1	1	2	1	1	142	51	D	D	715	1	15
112102	1	1	1	2	1	1	143	41	D	D	810	1	15
112102	1	1	1	2	1	1	144	28	A	A	812	1	15
112102	1	1	1	2	1	1	145	17	A	A	628	1	15
112102	1	1	1	2	1	1	146	24	A	A	468	1	15
112102	1	1	1	2	1	1	147	18	D	A	482	0	15
112102	1	1	1	2	1	1	148	28	D	D	875	1	15
112102	1	1	1	2	1	1	149	31	A	D	571	0	15
112102	1	1	1	2	1	1	150	19	A	A	578	1	15
112102	1	1	1	2	1	1	151	27	A	D	891	0	15
112102	1	1	1	2	1	1	152	43	A	D	531	0	15
