subj	variance	catAss	ticks	feedType	feedAmount	phase	trial	length	tarCat	respSE	respRT	respACC	move
1121225	1	1	2	1	2	1	78	34	XD	A	2011	0	4
1121225	1	1	2	1	2	1	79	17	A	A	3449	1	4
1121225	1	1	2	1	2	1	80	41	XD	D	3450	1	4
1121225	1	1	2	1	2	1	81	35	D	D	2633	1	4
1121225	1	1	2	1	2	1	82	31	D	A	3170	0	4
1121225	1	1	2	1	2	1	83	15	A	D	700	0	4
1121225	1	1	2	1	2	1	84	46	XD	A	2634	0	4
1121225	1	1	2	1	2	1	85	34	XA	A	2545	1	4
1121225	1	1	2	1	2	1	86	40	D	D	5279	1	4
1121225	1	1	2	1	2	1	87	21	A	A	1484	1	4
1121225	1	1	2	1	2	1	88	25	A	D	314	0	4
1121225	1	1	2	1	2	1	89	28	A	D	6469	0	4
1121225	1	1	2	1	2	1	90	38	XD	A	1739	0	4
1121225	1	1	2	1	2	1	91	39	XD	D	8721	1	4
1121225	1	1	2	1	2	1	92	35	XA	A	9937	1	4
1121225	1	1	2	1	2	1	93	20	D	A	4008	0	4
1121225	1	1	2	1	2	1	94	22	XA	D	291	0	4
1121225	1	1	2	1	2	1	95	37	A	A	3337	1	4
1121225	1	1	2	1	2	1	96	14	A	A	402	1	4
1121225	1	1	2	1	2	1	97	29	D	D	405	1	4
1121225	1	1	2	1	2	1	98	19	XA	A	4188	1	4
1121225	1	1	2	1	2	1	99	40	D	D	367	1	4
1121225	1	1	2	1	2	1	100	23	D	A	4324	0	4
1121225	1	1	2	1	2	1	101	49	D	D	2482	1	4
1121225	1	1	2	1	2	1	102	47	D	D	460	1	4
1121225	1	1	2	1	2	1	103	32	D	A	108	0	4
1121225	1	1	2	1	2	1	104	18	A	A	4708	1	4
1121225	1	1	2	1	2	1	105	30	XA	D	1627	0	4
1121225	1	1	2	1	2	1	106	31	D	A	1546	0	4
1121225	1	1	2	1	2	1	107	35	D	D	306	1	4
1121225	1	1	2	1	2	1	108	27	D	A	1725	0	4
1121225	1	1	2	1	2	1	109	28	D	A	1259	0	4
1121225	1	1	2	1	2	1	110	23	D	D	2299	1	4
1121225	1	1	2	1	2	1	111	16	XA	D	2732	0	4
1121225	1	1	2	1	2	1	112	35	D	A	1761	0	4
1121225	1	1	2	1	2	1	113	29	XD	A	186	0	4
1121225	1	1	2	1	2	1	114	23	A	D	880	0	4
1121225	1	1	2	1	2	1	115	40	XA	A	1812	1	4
1121225	1	1	2	1	2	1	116	14	D	A	1247	0	4
1121225	1	1	2	1	2	1	117	42	XD	D	1107	1	4
1121225	1	1	2	1	2	1	118	27	A	A	3609	1	4
1121225	1	1	2	1	2	1	119	17	A	D	715	0	4
1121225	1	1	2	1	2	1	120	39	XD	A	2260	0	4
1121225	1	1	2	1	2	1	121	29	XA	A	1207	1	4
1121225	1	1	2	1	2	1	122	20	XA	A	2840	1	4
1121225	1	1	2	1	2	1	123	27	D	A	585	0	4
1121225	1	1	2	1	2	1	124	43	D	D	3	1	4
1121225	1	1	2	1	2	1	125	21	D	D	843	1	4
1121225	1	1	2	1	2	1	126	53	D	A	1036	0	4
1121225	1	1	2	1	2	1	127	45	D	D	203	1	4
1121225	1	1	2	1	2	1	128	45	D	D	355	1	4
1121225	1	1	2	1	2	1	129	14	A	D	396	0	4
1121225	1	1	2	1	2	1	130	37	XD	A	349	0	4
1121225	1	1	2	1	2	1	131	22	XA	A	4337	1	4
1121225	1	1	2	1	2	1	132	21	A	A	577	1	4
1121225	1	1	2	1	2	1	133	26	A	A	411	1	4
1121225	1	1	2	1	2	1	134	16	XD	D	148	1	4
1121225	1	1	2	1	2	1	135	32	XD	A	2272	0	4
1121225	1	1	2	1	2	1	136	25	D	D	4024	1	4
1121225	1	1	2	1	2	1	137	28	A	A	2201	1	4
1121225	1	1	2	1	2	1	138	36	XA	D	420	0	4
1121225	1	1	2	1	2	1	139	30	D	A	2503	0	4
1121225	1	1	2	1	2	1	140	17	D	D	299	1	4
1121225	1	1	2	1	2	1	141	16	A	A	260	1	4
1121225	1	1	2	1	2	1	142	24	D	A	506	0	4
1121225	1	1	2	1	2	1	143	27	A	D	3827	0	4
1121225	1	1	2	1	2	1	144	44	D	D	250	1	4
1121225	1	1	2	1	2	1	145	23	A	D	292	0	4
1121225	1	1	2	1	2	1	146	38	A	A	643	1	4
1121225	1	1	2	1	2	1	147	39	A	D	228	0	4
1121225	1	1	2	1	2	1	148	36	D	A	292	0	4
1121225	1	1	2	1	2	1	149	37	XA	D	354	0	4
1121225	1	1	2	1	2	1	150	42	A	D	298	0	4
1121225	1	1	2	1	2	1	151	36	A	A	268	1	4
1121225	1	1	2	1	2	1	152	43	A	A	329	1	4
1121225	1	1	2	1	2	1	153	33	XA	A	261	1	4
1121225	1	1	2	1	2	1	154	29	A	D	393	0	4
1121225	1	1	2	1	2	1	155	26	XA	A	42	1	4
1121225	1	1	2	1	2	1	156	20	A	A	3492	1	4
1121225	1	1	2	1	2	1	157	38	D	A	324	0	4
1121225	1	1	2	1	2	1	158	8	XA	A	610	1	4
1121225	1	1	2	1	2	1	159	28	D	A	1392	0	4
1121225	1	1	2	1	2	1	160	22	A	D	314	0	4
1122103	1	1	2	2	1	1	1	20	A	A	3984	1	4
1122103	1	1	2	2	1	1	2	38	D	D	1314	1	4
1122103	1	1	2	2	1	1	3	20	A	A	851	1	4
1122103	1	1	2	2	1	1	4	24	A	A	868	1	4
1122103	1	1	2	2	1	1	5	41	D	D	707	1	4
1122103	1	1	2	2	1	1	6	34	D	D	715	1	4
1122103	1	1	2	2	1	1	7	22	A	A	778	1	4
1122103	1	1	2	2	1	1	8	46	D	D	803	1	4
1122103	1	1	2	2	1	1	9	25	A	A	876	1	4
1122103	1	1	2	2	1	1	10	43	D	D	667	1	4
1122103	1	1	2	2	1	1	11	34	D	D	771	1	4
1122103	1	1	2	2	1	1	12	33	D	D	659	1	4
1122103	1	1	2	2	1	1	13	39	D	D	725	1	4
1122103	1	1	2	2	1	1	14	42	D	D	732	1	4
1122103	1	1	2	2	1	1	15	38	D	D	700	1	4
1122103	1	1	2	2	1	1	16	15	A	A	763	1	4
1122103	1	1	2	2	1	1	17	24	A	A	963	1	4
1122103	1	1	2	2	1	1	18	31	D	D	716	1	4
1122103	1	1	2	2	1	1	19	15	A	A	900	1	4
1122103	1	1	2	2	1	1	20	44	D	D	716	1	4
1122103	1	1	2	2	1	1	21	23	A	A	891	1	4
1122103	1	1	2	2	1	1	22	18	A	A	1060	1	4
1122103	1	1	2	2	1	1	23	37	D	D	634	1	4
1122103	1	1	2	2	1	1	24	32	D	D	707	1	4
1122103	1	1	2	2	1	1	25	28	A	D	637	0	4
1122103	1	1	2	2	1	1	26	33	D	D	699	1	4
1122103	1	1	2	2	1	1	27	26	A	D	1730	0	4
1122103	1	1	2	2	1	1	28	14	A	A	724	1	4
1122103	1	1	2	2	1	1	29	33	D	D	803	1	4
1122103	1	1	2	2	1	1	30	49	D	D	788	1	4
1122103	1	1	2	2	1	1	31	28	A	D	627	0	4
1122103	1	1	2	2	1	1	32	24	A	A	717	1	4
1122103	1	1	2	2	1	1	33	21	A	A	723	1	4
1122103	1	1	2	2	1	1	34	31	D	D	588	1	4
1122103	1	1	2	2	1	1	35	29	A	A	923	1	4
1122103	1	1	2	2	1	1	36	19	A	A	996	1	4
1122103	1	1	2	2	1	1	37	38	D	D	571	1	4
1122103	1	1	2	2	1	1	38	33	D	D	629	1	4
1122103	1	1	2	2	1	1	39	30	A	A	763	1	4
1122103	1	1	2	2	1	1	40	28	A	A	819	1	4
1122103	1	1	2	2	1	1	41	27	A	A	677	1	4
1122103	1	1	2	2	1	1	42	17	A	A	714	1	4
1122103	1	1	2	2	1	1	43	29	A	A	811	1	4
1122103	1	1	2	2	1	1	44	9	A	A	634	1	4
1122103	1	1	2	2	1	1	45	31	D	A	740	0	4
1122103	1	1	2	2	1	1	46	31	D	D	628	1	4
1122103	1	1	2	2	1	1	47	36	D	D	643	1	4
1122103	1	1	2	2	1	1	48	48	D	D	644	1	4
1122103	1	1	2	2	1	1	49	42	D	D	620	1	4
1122103	1	1	2	2	1	1	50	21	A	A	643	1	4
1122103	1	1	2	2	1	1	51	40	D	D	636	1	4
1122103	1	1	2	2	1	1	52	35	D	D	627	1	4
1122103	1	1	2	2	1	1	53	32	D	D	691	1	4
1122103	1	1	2	2	1	1	54	52	D	D	660	1	4
1122103	1	1	2	2	1	1	55	45	D	D	684	1	4
1122103	1	1	2	2	1	1	56	7	A	A	756	1	4
1122103	1	1	2	2	1	1	57	17	A	A	699	1	4
1122103	1	1	2	2	1	1	58	27	A	A	773	1	4
1122103	1	1	2	2	1	1	59	30	A	A	803	1	4
1122103	1	1	2	2	1	1	60	14	A	A	715	1	4
1122103	1	1	2	2	1	1	61	26	A	A	658	1	4
1122103	1	1	2	2	1	1	62	39	D	D	843	1	4
1122103	1	1	2	2	1	1	63	50	D	D	692	1	4
1122103	1	1	2	2	1	1	64	26	A	D	683	0	4
1122103	1	1	2	2	1	1	65	28	A	A	812	1	4
1122103	1	1	2	2	1	1	66	25	A	A	651	1	4
1122103	1	1	2	2	1	1	67	20	A	A	637	1	4
1122103	1	1	2	2	1	1	68	37	D	D	940	1	4
1122103	1	1	2	2	1	1	69	39	D	D	708	1	4
1122103	1	1	2	2	1	1	70	30	A	D	618	0	4
1122103	1	1	2	2	1	1	71	11	A	A	660	1	4
1122103	1	1	2	2	1	1	72	31	D	A	1044	0	4
1122103	1	1	2	2	1	1	73	29	A	D	747	0	4
1122103	1	1	2	2	1	1	74	23	A	A	707	1	4
1122103	1	1	2	2	1	1	75	36	D	D	770	1	4
1122103	1	1	2	2	1	1	76	34	D	D	676	1	4
1122103	1	1	2	2	1	1	77	51	D	D	699	1	4
1122103	1	1	2	2	1	1	78	22	A	A	595	1	4
1122103	1	1	2	2	1	1	79	44	D	D	716	1	4
1122103	1	1	2	2	1	1	80	40	D	D	626	1	4
1122103	1	1	2	2	1	1	81	13	A	A	434	1	4
1122103	1	1	2	2	1	1	82	23	A	A	668	1	4
1122103	1	1	2	2	1	1	83	43	D	D	612	1	4
1122103	1	1	2	2	1	1	84	8	A	A	436	1	4
1122103	1	1	2	2	1	1	85	12	A	A	740	1	4
1122103	1	1	2	2	1	1	86	25	A	A	692	1	4
1122103	1	1	2	2	1	1	87	25	A	A	658	1	4
1122103	1	1	2	2	1	1	88	26	A	A	532	1	4
1122103	1	1	2	2	1	1	89	36	D	D	708	1	4
1122103	1	1	2	2	1	1	90	16	A	A	452	1	4
1122103	1	1	2	2	1	1	91	26	A	A	1092	1	4
1122103	1	1	2	2	1	1	92	46	D	D	675	1	4
1122103	1	1	2	2	1	1	93	47	D	D	602	1	4
1122103	1	1	2	2	1	1	94	19	A	A	677	1	4
1122103	1	1	2	2	1	1	95	34	D	D	612	1	4
1122103	1	1	2	2	1	1	96	25	A	A	586	1	4
1122103	1	1	2	2	1	1	97	27	A	A	556	1	4
1122103	1	1	2	2	1	1	98	32	D	A	579	0	4
1122103	1	1	2	2	1	1	99	42	D	D	578	1	4
1122103	1	1	2	2	1	1	100	21	A	A	572	1	4
1122103	1	1	2	2	1	1	101	40	D	D	627	1	4
1122103	1	1	2	2	1	1	102	40	D	D	659	1	4
1122103	1	1	2	2	1	1	103	27	A	A	613	1	4
1122103	1	1	2	2	1	1	104	39	D	D	659	1	4
1122103	1	1	2	2	1	1	105	31	D	A	571	0	4
1122103	1	1	2	2	1	1	106	44	D	D	603	1	4
1122103	1	1	2	2	1	1	107	45	D	D	434	1	4
1122103	1	1	2	2	1	1	108	16	A	A	948	1	4
1122103	1	1	2	2	1	1	109	22	A	A	644	1	4
1122103	1	1	2	2	1	1	110	32	D	D	827	1	4
1122103	1	1	2	2	1	1	111	24	A	A	796	1	4
1122103	1	1	2	2	1	1	112	30	A	D	1219	0	4
1122103	1	1	2	2	1	1	113	33	D	D	884	1	4
1122103	1	1	2	2	1	1	114	45	D	D	490	1	4
1122103	1	1	2	2	1	1	115	37	D	D	532	1	4
1122103	1	1	2	2	1	1	116	22	A	A	427	1	4
1122103	1	1	2	2	1	1	117	32	D	A	596	0	4
1122103	1	1	2	2	1	1	118	29	A	D	507	0	4
1122103	1	1	2	2	1	1	119	36	D	D	581	1	4
1122103	1	1	2	2	1	1	120	29	A	D	628	0	4
1122103	1	1	2	2	1	1	121	35	D	D	484	1	4
1122103	1	1	2	2	1	1	122	18	A	A	357	1	4
1122103	1	1	2	2	1	1	123	17	A	A	396	1	4
1122103	1	1	2	2	1	1	124	18	A	A	515	1	4
1122103	1	1	2	2	1	1	125	24	A	A	435	1	4
1122103	1	1	2	2	1	1	126	23	A	A	387	1	4
1122103	1	1	2	2	1	1	127	36	D	D	413	1	4
1122103	1	1	2	2	1	1	128	35	D	D	787	1	4
1122103	1	1	2	2	1	1	129	6	A	A	331	1	4
1122103	1	1	2	2	1	1	130	47	D	D	523	1	4
1122103	1	1	2	2	1	1	131	46	D	D	411	1	4
1122103	1	1	2	2	1	1	132	34	D	D	667	1	4
1122103	1	1	2	2	1	1	133	23	A	A	427	1	4
1122103	1	1	2	2	1	1	134	54	D	D	395	1	4
1122103	1	1	2	2	1	1	135	14	A	A	379	1	4
1122103	1	1	2	2	1	1	136	43	D	D	475	1	4
1122103	1	1	2	2	1	1	137	27	A	A	691	1	4
1122103	1	1	2	2	1	1	138	19	A	A	333	1	4
1122103	1	1	2	2	1	1	139	21	A	A	436	1	4
1122103	1	1	2	2	1	1	140	30	A	D	540	0	4
1122103	1	1	2	2	1	1	141	41	D	D	459	1	4
1122103	1	1	2	2	1	1	142	53	D	D	428	1	4
1122103	1	1	2	2	1	1	143	15	A	A	404	1	4
1122103	1	1	2	2	1	1	144	37	D	D	387	1	4
1122103	1	1	2	2	1	1	145	29	A	D	684	0	4
1122103	1	1	2	2	1	1	146	35	D	D	468	1	4
1122103	1	1	2	2	1	1	147	35	D	D	627	1	4
1122103	1	1	2	2	1	1	148	47	D	D	428	1	4
1122103	1	1	2	2	1	1	149	37	D	D	435	1	4
1122103	1	1	2	2	1	1	150	38	D	D	404	1	4
1122103	1	1	2	2	1	1	151	30	A	A	963	1	4
1122103	1	1	2	2	1	1	152	10	A	A	435	1	4
1122103	1	1	2	2	1	1	153	16	A	A	396	1	4
1122103	1	1	2	2	1	1	154	39	D	D	555	1	4
1122103	1	1	2	2	1	1	155	28	A	D	571	0	4
1122103	1	1	2	2	1	1	156	41	D	D	340	1	4
1122103	1	1	2	2	1	1	157	38	D	D	524	1	4
1122103	1	1	2	2	1	1	158	55	D	D	500	1	4
1122103	1	1	2	2	1	1	159	22	A	A	700	1	4
1122103	1	1	2	2	1	1	160	32	D	A	579	0	4
1122106	1	1	2	2	1	1	1	29	A	A	816	1	8
1122106	1	1	2	2	1	1	2	30	A	D	737	0	8
1122106	1	1	2	2	1	1	3	21	A	D	1163	0	8
1122106	1	1	2	2	1	1	4	21	A	A	476	1	8
1122106	1	1	2	2	1	1	5	28	A	A	996	1	8
1122106	1	1	2	2	1	1	6	14	A	A	587	1	8
1122106	1	1	2	2	1	1	7	28	A	A	723	1	8
1122106	1	1	2	2	1	1	8	26	A	A	413	1	8
1122106	1	1	2	2	1	1	9	19	A	A	618	1	8
1122106	1	1	2	2	1	1	10	33	D	D	819	1	8
1122106	1	1	2	2	1	1	11	25	A	A	596	1	8
1122106	1	1	2	2	1	1	12	25	A	A	402	1	8
1122106	1	1	2	2	1	1	13	41	D	D	380	1	8
1122106	1	1	2	2	1	1	14	27	A	A	650	1	8
1122106	1	1	2	2	1	1	15	42	D	D	404	1	8
1122106	1	1	2	2	1	1	16	22	A	A	330	1	8
1122106	1	1	2	2	1	1	17	44	D	D	372	1	8
1122106	1	1	2	2	1	1	18	26	A	A	331	1	8
1122106	1	1	2	2	1	1	19	32	D	A	676	0	8
1122106	1	1	2	2	1	1	20	45	D	D	354	1	8
1122106	1	1	2	2	1	1	21	43	D	D	379	1	8
1122106	1	1	2	2	1	1	22	36	D	A	492	0	8
1122106	1	1	2	2	1	1	23	40	D	D	475	1	8
1122106	1	1	2	2	1	1	24	37	D	A	955	0	8
1122106	1	1	2	2	1	1	25	15	A	A	462	1	8
1122106	1	1	2	2	1	1	26	20	A	A	379	1	8
1122106	1	1	2	2	1	1	27	39	D	D	381	1	8
1122106	1	1	2	2	1	1	28	18	A	A	651	1	8
1122106	1	1	2	2	1	1	29	36	D	A	812	0	8
1122106	1	1	2	2	1	1	30	31	D	D	899	1	8
1122106	1	1	2	2	1	1	31	33	D	D	779	1	8
1122106	1	1	2	2	1	1	32	39	D	D	348	1	8
1122106	1	1	2	2	1	1	33	33	D	D	332	1	8
1122106	1	1	2	2	1	1	34	27	A	D	762	0	8
1122106	1	1	2	2	1	1	35	47	D	D	340	1	8
1122106	1	1	2	2	1	1	36	20	A	A	394	1	8
1122106	1	1	2	2	1	1	37	24	A	A	500	1	8
1122106	1	1	2	2	1	1	38	21	A	A	411	1	8
1122106	1	1	2	2	1	1	39	32	D	A	308	0	8
1122106	1	1	2	2	1	1	40	47	D	D	338	1	8
1122106	1	1	2	2	1	1	41	17	A	A	499	1	8
1122106	1	1	2	2	1	1	42	28	A	D	535	0	8
1122106	1	1	2	2	1	1	43	19	A	A	396	1	8
1122106	1	1	2	2	1	1	44	7	A	A	522	1	8
1122106	1	1	2	2	1	1	45	24	A	A	748	1	8
1122106	1	1	2	2	1	1	46	18	A	A	355	1	8
1122106	1	1	2	2	1	1	47	34	D	D	453	1	8
1122106	1	1	2	2	1	1	48	22	A	A	562	1	8
1122106	1	1	2	2	1	1	49	43	D	D	421	1	8
1122106	1	1	2	2	1	1	50	33	D	D	763	1	8
1122106	1	1	2	2	1	1	51	31	D	D	531	1	8
1122106	1	1	2	2	1	1	52	37	D	D	908	1	8
1122106	1	1	2	2	1	1	53	25	A	A	716	1	8
1122106	1	1	2	2	1	1	54	30	A	D	691	0	8
1122106	1	1	2	2	1	1	55	40	D	D	466	1	8
1122106	1	1	2	2	1	1	56	52	D	D	547	1	8
1122106	1	1	2	2	1	1	57	55	D	D	354	1	8
1122106	1	1	2	2	1	1	58	31	D	D	572	1	8
1122106	1	1	2	2	1	1	59	37	D	D	330	1	8
1122106	1	1	2	2	1	1	60	16	A	A	515	1	8
1122106	1	1	2	2	1	1	61	38	D	D	300	1	8
1122106	1	1	2	2	1	1	62	27	A	A	434	1	8
1122106	1	1	2	2	1	1	63	35	D	D	460	1	8
1122106	1	1	2	2	1	1	64	50	D	D	386	1	8
1122106	1	1	2	2	1	1	65	28	A	A	356	1	8
1122106	1	1	2	2	1	1	66	21	A	A	642	1	8
1122106	1	1	2	2	1	1	67	25	A	A	332	1	8
1122106	1	1	2	2	1	1	68	44	D	D	300	1	8
1122106	1	1	2	2	1	1	69	53	D	D	356	1	8
1122106	1	1	2	2	1	1	70	17	A	A	389	1	8
1122106	1	1	2	2	1	1	71	42	D	D	458	1	8
1122106	1	1	2	2	1	1	72	29	A	A	477	1	8
1122106	1	1	2	2	1	1	73	37	D	A	755	0	8
1122106	1	1	2	2	1	1	74	54	D	D	324	1	8
1122106	1	1	2	2	1	1	75	45	D	D	331	1	8
1122106	1	1	2	2	1	1	76	27	A	A	628	1	8
1122106	1	1	2	2	1	1	77	45	D	D	418	1	8
1122106	1	1	2	2	1	1	78	11	A	A	396	1	8
1122106	1	1	2	2	1	1	79	47	D	D	427	1	8
1122106	1	1	2	2	1	1	80	32	D	A	404	0	8
1122106	1	1	2	2	1	1	81	9	A	A	523	1	8
1122106	1	1	2	2	1	1	82	38	D	A	716	0	8
1122106	1	1	2	2	1	1	83	23	A	A	452	1	8
1122106	1	1	2	2	1	1	84	26	A	A	556	1	8
1122106	1	1	2	2	1	1	85	20	A	A	491	1	8
1122106	1	1	2	2	1	1	86	37	D	A	450	0	8
1122106	1	1	2	2	1	1	87	17	A	A	339	1	8
1122106	1	1	2	2	1	1	88	42	D	D	500	1	8
1122106	1	1	2	2	1	1	89	22	A	A	306	1	8
1122106	1	1	2	2	1	1	90	34	D	A	499	0	8
1122106	1	1	2	2	1	1	91	31	D	A	729	0	8
1122106	1	1	2	2	1	1	92	35	D	D	403	1	8
1122106	1	1	2	2	1	1	93	24	A	A	396	1	8
1122106	1	1	2	2	1	1	94	10	A	A	413	1	8
1122106	1	1	2	2	1	1	95	34	D	D	530	1	8
1122106	1	1	2	2	1	1	96	24	A	A	508	1	8
1122106	1	1	2	2	1	1	97	27	A	A	410	1	8
1122106	1	1	2	2	1	1	98	38	D	D	508	1	8
1122106	1	1	2	2	1	1	99	46	D	D	386	1	8
1122106	1	1	2	2	1	1	100	29	A	A	597	1	8
1122106	1	1	2	2	1	1	101	14	A	A	772	1	8
1122106	1	1	2	2	1	1	102	35	D	A	591	0	8
1122106	1	1	2	2	1	1	103	14	A	A	468	1	8
1122106	1	1	2	2	1	1	104	30	A	A	378	1	8
1122106	1	1	2	2	1	1	105	23	A	A	557	1	8
1122106	1	1	2	2	1	1	106	31	D	A	362	0	8
1122106	1	1	2	2	1	1	107	19	A	A	564	1	8
1122106	1	1	2	2	1	1	108	51	D	D	346	1	8
1122106	1	1	2	2	1	1	109	12	A	A	356	1	8
1122106	1	1	2	2	1	1	110	22	A	A	299	1	8
1122106	1	1	2	2	1	1	111	48	D	D	450	1	8
1122106	1	1	2	2	1	1	112	36	D	A	523	0	8
1122106	1	1	2	2	1	1	113	18	A	A	443	1	8
1122106	1	1	2	2	1	1	114	39	D	D	694	1	8
1122106	1	1	2	2	1	1	115	43	D	D	308	1	8
1122106	1	1	2	2	1	1	116	34	D	A	788	0	8
1122106	1	1	2	2	1	1	117	23	A	A	484	1	8
1122106	1	1	2	2	1	1	118	35	D	D	418	1	8
1122106	1	1	2	2	1	1	119	32	D	D	613	1	8
1122106	1	1	2	2	1	1	120	23	A	A	346	1	8
1122106	1	1	2	2	1	1	121	15	A	A	556	1	8
1122106	1	1	2	2	1	1	122	30	A	A	354	1	8
1122106	1	1	2	2	1	1	123	8	A	A	493	1	8
1122106	1	1	2	2	1	1	124	16	A	A	338	1	8
1122106	1	1	2	2	1	1	125	38	D	D	347	1	8
1122106	1	1	2	2	1	1	126	36	D	D	411	1	8
1122106	1	1	2	2	1	1	127	34	D	D	403	1	8
1122106	1	1	2	2	1	1	128	40	D	D	316	1	8
1122106	1	1	2	2	1	1	129	40	D	D	315	1	8
1122106	1	1	2	2	1	1	130	35	D	D	347	1	8
1122106	1	1	2	2	1	1	131	13	A	A	468	1	8
1122106	1	1	2	2	1	1	132	39	D	D	571	1	8
1122106	1	1	2	2	1	1	133	39	D	D	348	1	8
1122106	1	1	2	2	1	1	134	22	A	A	434	1	8
1122106	1	1	2	2	1	1	135	30	A	A	428	1	8
1122106	1	1	2	2	1	1	136	46	D	D	315	1	8
1122106	1	1	2	2	1	1	137	31	D	A	332	0	8
1122106	1	1	2	2	1	1	138	32	D	D	428	1	8
1122106	1	1	2	2	1	1	139	49	D	D	235	1	8
1122106	1	1	2	2	1	1	140	25	A	A	317	1	8
1122106	1	1	2	2	1	1	141	28	A	A	308	1	8
1122106	1	1	2	2	1	1	142	16	A	A	379	1	8
1122106	1	1	2	2	1	1	143	29	A	D	309	0	8
1122106	1	1	2	2	1	1	144	44	D	D	274	1	8
1122106	1	1	2	2	1	1	145	29	A	A	443	1	8
1122106	1	1	2	2	1	1	146	41	D	D	316	1	8
1122106	1	1	2	2	1	1	147	23	A	A	402	1	8
1122106	1	1	2	2	1	1	148	46	D	D	444	1	8
1122106	1	1	2	2	1	1	149	15	A	A	290	1	8
1122106	1	1	2	2	1	1	150	29	A	A	652	1	8
1122106	1	1	2	2	1	1	151	32	D	A	619	0	8
1122106	1	1	2	2	1	1	152	41	D	D	452	1	8
1122106	1	1	2	2	1	1	153	30	A	A	338	1	8
1122106	1	1	2	2	1	1	154	26	A	A	364	1	8
1122106	1	1	2	2	1	1	155	33	D	A	307	0	8
1122106	1	1	2	2	1	1	156	24	A	A	331	1	8
1122106	1	1	2	2	1	1	157	38	D	D	260	1	8
1122106	1	1	2	2	1	1	158	6	A	A	371	1	8
1122106	1	1	2	2	1	1	159	36	D	D	331	1	8
1122106	1	1	2	2	1	1	160	26	A	A	349	1	8
1122112	1	1	2	2	1	1	1	27	A	A	3169	1	2
1122112	1	1	2	2	1	1	2	6	A	A	1940	1	2
1122112	1	1	2	2	1	1	3	19	A	A	1658	1	2
1122112	1	1	2	2	1	1	4	30	A	A	1955	1	2
1122112	1	1	2	2	1	1	5	31	D	A	1587	0	2
1122112	1	1	2	2	1	1	6	36	D	A	1091	0	2
1122112	1	1	2	2	1	1	7	28	A	D	891	0	2
1122112	1	1	2	2	1	1	8	25	A	D	1458	0	2
1122112	1	1	2	2	1	1	9	10	A	D	1547	0	2
1122112	1	1	2	2	1	1	10	34	D	D	1371	1	2
1122112	1	1	2	2	1	1	11	30	A	A	2035	1	2
1122112	1	1	2	2	1	1	12	13	A	A	770	1	2
1122112	1	1	2	2	1	1	13	7	A	A	1155	1	2
1122112	1	1	2	2	1	1	14	42	D	D	874	1	2
1122112	1	1	2	2	1	1	15	45	D	D	796	1	2
1122112	1	1	2	2	1	1	16	52	D	D	1388	1	2
1122112	1	1	2	2	1	1	17	29	A	A	746	1	2
1122112	1	1	2	2	1	1	18	46	D	A	979	0	2
1122112	1	1	2	2	1	1	19	37	D	D	708	1	2
1122112	1	1	2	2	1	1	20	46	D	D	875	1	2
1122112	1	1	2	2	1	1	21	27	A	A	891	1	2
1122112	1	1	2	2	1	1	22	41	D	A	828	0	2
1122112	1	1	2	2	1	1	23	32	D	A	1651	0	2
1122112	1	1	2	2	1	1	24	20	A	A	826	1	2
1122112	1	1	2	2	1	1	25	26	A	A	732	1	2
1122112	1	1	2	2	1	1	26	51	D	D	1468	1	2
1122112	1	1	2	2	1	1	27	15	A	A	817	1	2
1122112	1	1	2	2	1	1	28	35	D	A	603	0	2
1122112	1	1	2	2	1	1	29	22	A	D	716	0	2
1122112	1	1	2	2	1	1	30	22	A	A	540	1	2
1122112	1	1	2	2	1	1	31	31	D	A	604	0	2
1122112	1	1	2	2	1	1	32	47	D	D	868	1	2
1122112	1	1	2	2	1	1	33	21	A	A	557	1	2
1122112	1	1	2	2	1	1	34	49	D	D	699	1	2
1122112	1	1	2	2	1	1	35	16	A	D	1060	0	2
1122112	1	1	2	2	1	1	36	35	D	A	611	0	2
1122112	1	1	2	2	1	1	37	11	A	A	653	1	2
1122112	1	1	2	2	1	1	38	30	A	D	1108	0	2
1122112	1	1	2	2	1	1	39	23	A	A	2076	1	2
1122112	1	1	2	2	1	1	40	9	A	A	836	1	2
1122112	1	1	2	2	1	1	41	36	D	A	602	0	2
1122112	1	1	2	2	1	1	42	29	A	A	675	1	2
1122112	1	1	2	2	1	1	43	17	A	A	604	1	2
1122112	1	1	2	2	1	1	44	42	D	D	2170	1	2
1122112	1	1	2	2	1	1	45	43	D	A	772	0	2
1122112	1	1	2	2	1	1	46	23	A	A	811	1	2
1122112	1	1	2	2	1	1	47	42	D	D	1242	1	2
1122112	1	1	2	2	1	1	48	33	D	D	1172	1	2
1122112	1	1	2	2	1	1	49	38	D	A	1661	0	2
1122112	1	1	2	2	1	1	50	46	D	A	1338	0	2
1122112	1	1	2	2	1	1	51	35	D	A	1276	0	2
1122112	1	1	2	2	1	1	52	24	A	D	1317	0	2
1122112	1	1	2	2	1	1	53	36	D	D	2395	1	2
1122112	1	1	2	2	1	1	54	23	A	A	803	1	2
1122112	1	1	2	2	1	1	55	47	D	A	803	0	2
1122112	1	1	2	2	1	1	56	20	A	A	788	1	2
1122112	1	1	2	2	1	1	57	20	A	D	1170	0	2
1122112	1	1	2	2	1	1	58	39	D	A	579	0	2
